Running ./shock1d.py

Starting from step 0
--------------------------------------------------------------------------
By default, for Open MPI 4.0 and later, infiniband ports on a device
are not used by default.  The intent is to use UCX for these devices.
You can override this policy by setting the btl_openib_allow_ib MCA parameter
to true.

  Local host:              lassen801
  Local adapter:           mlx5_1
  Local port:              1

--------------------------------------------------------------------------
--------------------------------------------------------------------------
WARNING: There was an error initializing an OpenFabrics device.

  Local host:   lassen801
  Local device: mlx5_1
--------------------------------------------------------------------------
[lassen801:95559] mca_base_component_repository_open: unable to open mca_pml_pami: libpami.so.3: cannot open shared object file: No such file or directory (ignored)
[1612555816.743549] [lassen801:95559:0]         mxm.c:196  MXM  WARN  The 'ulimit -s' on the system is set to 'unlimited'. This may have negative performance implications. Please set the stack size to the default value (10240) 
[lassen801:95559] mca_base_component_repository_open: unable to open mca_coll_ibm: libcollectives.so.3: cannot open shared object file: No such file or directory (ignored)
[lassen801:95559] mca_base_component_repository_open: unable to open mca_osc_pami: libpami.so.3: cannot open shared object file: No such file or directory (ignored)
Shock capturing parameters: alpha 0.05, s0 -11.0, kappa 0.5
Time step estimate 4.2819136230110855e-07

Viscous timestep estimate 3.4267145814039304e-07

4482 elements
rank 0: sent all mesh partitions
Making discretization
Initializing soln.
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:289: UserWarning: Logging had to guess units for 'pressure': 'Pa'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:289: UserWarning: Logging had to guess units for 'temperature': 'K'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:244: UserWarning: Logging had to guess units for 'mass': 'kg/m^3'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:244: UserWarning: Logging had to guess units for 'energy': 'J/m^3'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:244: UserWarning: Logging had to guess units for 'momentum': 'kg*m/s/m^3'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
./shock1d.py:330: DeprecationWarning: DGDiscretizationWithBoundaries.order is deprecated, consider using the orders of element groups instead. 'order' will go away in 2021.
  visualizer = make_visualizer(discr, discr.order)
Initialization for Case(y0euler)
===
Num 2d order-1 elements: 4482
Num global elements: 4482
Timestep:        2.5e-07
Final time:      0.0003
CFL:             1.0
Constant CFL:    False
Initialization:  pseudoY0
EOS:             IdealSingleGas

Stepping.
Status: step=0 t=0
------- P(100, 438)
------- T(298, 450)
------- dt=2.5e-07 cfl=1.0
------- errors=0.00165, 793, 1.13, 0
building face restriction: start
building face restriction: done
building face restriction: start
building face restriction: done
building face restriction: start
building face restriction: done
building face restriction: start
building face restriction: done
building face restriction: start
building face restriction: done
step.max=0 | t_sim.max=0 | t_step.max=4.35596 | min_pressure=0 | max_pressure=0 | min_temperature=0 | max_temperature=0 | memory_usage.max=833.188
step.max=309 | t_sim.max=7.725e-05 | t_step.max=1.09168 | min_pressure=88.6272 | max_pressure=483.271 | min_temperature=275.083 | max_temperature=460.002 | memory_usage.max=1395.94
step.max=310 | t_sim.max=7.75e-05 | t_step.max=1.09261 | min_pressure=88.3248 | max_pressure=483.258 | min_temperature=271.468 | max_temperature=459.997 | memory_usage.max=1395.94
step.max=311 | t_sim.max=7.775e-05 | t_step.max=1.09289 | min_pressure=90.5824 | max_pressure=483.245 | min_temperature=271.41 | max_temperature=459.991 | memory_usage.max=1395.94
step.max=312 | t_sim.max=7.8e-05 | t_step.max=1.09258 | min_pressure=96.2903 | max_pressure=483.233 | min_temperature=276.314 | max_temperature=459.986 | memory_usage.max=1400
step.max=313 | t_sim.max=7.825e-05 | t_step.max=1.0917 | min_pressure=98.2902 | max_pressure=483.22 | min_temperature=286.291 | max_temperature=459.981 | memory_usage.max=1400
step.max=314 | t_sim.max=7.85e-05 | t_step.max=1.09278 | min_pressure=95.1634 | max_pressure=483.207 | min_temperature=290.104 | max_temperature=459.976 | memory_usage.max=1400
step.max=315 | t_sim.max=7.875e-05 | t_step.max=1.09308 | min_pressure=91.7866 | max_pressure=483.195 | min_temperature=284.455 | max_temperature=459.97 | memory_usage.max=1400
step.max=316 | t_sim.max=7.9e-05 | t_step.max=1.09294 | min_pressure=88.6135 | max_pressure=483.182 | min_temperature=277.99 | max_temperature=459.965 | memory_usage.max=1404.12
step.max=317 | t_sim.max=7.925e-05 | t_step.max=1.09194 | min_pressure=86.3475 | max_pressure=483.169 | min_temperature=271.834 | max_temperature=459.96 | memory_usage.max=1405.75
step.max=318 | t_sim.max=7.95e-05 | t_step.max=1.09487 | min_pressure=85.8944 | max_pressure=483.156 | min_temperature=267.774 | max_temperature=459.955 | memory_usage.max=1407.44
step.max=319 | t_sim.max=7.975e-05 | t_step.max=1.09357 | min_pressure=88.2159 | max_pressure=483.143 | min_temperature=267.755 | max_temperature=459.95 | memory_usage.max=1407.44
step.max=320 | t_sim.max=8e-05 | t_step.max=1.09225 | min_pressure=94.2272 | max_pressure=483.131 | min_temperature=273.235 | max_temperature=459.945 | memory_usage.max=1407.44
step.max=321 | t_sim.max=8.025e-05 | t_step.max=1.09208 | min_pressure=97.2232 | max_pressure=483.118 | min_temperature=284.359 | max_temperature=459.94 | memory_usage.max=1411.56
step.max=322 | t_sim.max=8.05e-05 | t_step.max=1.09398 | min_pressure=93.8299 | max_pressure=483.105 | min_temperature=288.716 | max_temperature=459.935 | memory_usage.max=1411.56
step.max=323 | t_sim.max=8.075e-05 | t_step.max=1.09261 | min_pressure=90.1515 | max_pressure=483.092 | min_temperature=282.461 | max_temperature=459.93 | memory_usage.max=1411.56
step.max=324 | t_sim.max=8.1e-05 | t_step.max=1.09204 | min_pressure=86.6866 | max_pressure=483.079 | min_temperature=275.287 | max_temperature=459.925 | memory_usage.max=1415.69
step.max=325 | t_sim.max=8.125e-05 | t_step.max=1.09371 | min_pressure=84.2158 | max_pressure=483.066 | min_temperature=268.506 | max_temperature=459.921 | memory_usage.max=1415.69
step.max=326 | t_sim.max=8.15e-05 | t_step.max=1.09307 | min_pressure=83.7362 | max_pressure=483.053 | min_temperature=264.181 | max_temperature=459.916 | memory_usage.max=1419.38
step.max=327 | t_sim.max=8.175e-05 | t_step.max=1.09231 | min_pressure=86.2877 | max_pressure=483.041 | min_temperature=264.484 | max_temperature=459.911 | memory_usage.max=1419.38
step.max=328 | t_sim.max=8.2e-05 | t_step.max=1.092 | min_pressure=92.7915 | max_pressure=483.028 | min_temperature=270.838 | max_temperature=459.906 | memory_usage.max=1422.75
step.max=329 | t_sim.max=8.225e-05 | t_step.max=1.09233 | min_pressure=96.1204 | max_pressure=483.015 | min_temperature=283.322 | max_temperature=459.902 | memory_usage.max=1422.75
step.max=330 | t_sim.max=8.25e-05 | t_step.max=1.09567 | min_pressure=92.4577 | max_pressure=483.002 | min_temperature=287.153 | max_temperature=459.897 | memory_usage.max=1422.75
step.max=331 | t_sim.max=8.275e-05 | t_step.max=1.10288 | min_pressure=88.4937 | max_pressure=482.989 | min_temperature=280.245 | max_temperature=459.892 | memory_usage.max=1426.88
step.max=332 | t_sim.max=8.3e-05 | t_step.max=1.09437 | min_pressure=84.7873 | max_pressure=482.976 | min_temperature=272.369 | max_temperature=459.888 | memory_usage.max=1426.88
step.max=333 | t_sim.max=8.325e-05 | t_step.max=1.0938 | min_pressure=82.2069 | max_pressure=482.963 | min_temperature=265.072 | max_temperature=459.883 | memory_usage.max=1431
step.max=334 | t_sim.max=8.35e-05 | t_step.max=1.09932 | min_pressure=81.8441 | max_pressure=482.951 | min_temperature=260.719 | max_temperature=459.879 | memory_usage.max=1431
step.max=335 | t_sim.max=8.375e-05 | t_step.max=1.09252 | min_pressure=84.8057 | max_pressure=482.938 | min_temperature=261.668 | max_temperature=459.874 | memory_usage.max=1433.75
step.max=336 | t_sim.max=8.4e-05 | t_step.max=1.09199 | min_pressure=92.0124 | max_pressure=482.925 | min_temperature=269.238 | max_temperature=459.87 | memory_usage.max=1434.88
step.max=337 | t_sim.max=8.425e-05 | t_step.max=1.09167 | min_pressure=94.9524 | max_pressure=482.912 | min_temperature=283.291 | max_temperature=459.865 | memory_usage.max=1434.88
step.max=338 | t_sim.max=8.45e-05 | t_step.max=1.09228 | min_pressure=91.0131 | max_pressure=482.899 | min_temperature=285.358 | max_temperature=459.861 | memory_usage.max=1437.81
step.max=339 | t_sim.max=8.475e-05 | t_step.max=1.09257 | min_pressure=86.7818 | max_pressure=482.887 | min_temperature=277.747 | max_temperature=459.857 | memory_usage.max=1437.81
step.max=340 | t_sim.max=8.5e-05 | t_step.max=1.0947 | min_pressure=82.8931 | max_pressure=482.874 | min_temperature=269.192 | max_temperature=459.852 | memory_usage.max=1437.81
step.max=341 | t_sim.max=8.525e-05 | t_step.max=1.09285 | min_pressure=80.3147 | max_pressure=482.861 | min_temperature=261.532 | max_temperature=459.848 | memory_usage.max=1441.94
step.max=342 | t_sim.max=8.55e-05 | t_step.max=1.09228 | min_pressure=80.2323 | max_pressure=482.848 | min_temperature=257.45 | max_temperature=459.844 | memory_usage.max=1441.94
step.max=343 | t_sim.max=8.575e-05 | t_step.max=1.11059 | min_pressure=83.8028 | max_pressure=482.836 | min_temperature=259.42 | max_temperature=459.839 | memory_usage.max=1446.06
step.max=344 | t_sim.max=8.6e-05 | t_step.max=1.09183 | min_pressure=91.9375 | max_pressure=482.823 | min_temperature=268.565 | max_temperature=459.835 | memory_usage.max=1446.88
step.max=345 | t_sim.max=8.625e-05 | t_step.max=1.09263 | min_pressure=93.6887 | max_pressure=482.81 | min_temperature=284.357 | max_temperature=459.831 | memory_usage.max=1448.38
step.max=346 | t_sim.max=8.65e-05 | t_step.max=1.0923 | min_pressure=89.4676 | max_pressure=482.798 | min_temperature=283.275 | max_temperature=459.827 | memory_usage.max=1448.38
step.max=347 | t_sim.max=8.675e-05 | t_step.max=1.0921 | min_pressure=84.9947 | max_pressure=482.785 | min_temperature=274.915 | max_temperature=459.823 | memory_usage.max=1452.31
step.max=348 | t_sim.max=8.7e-05 | t_step.max=1.09271 | min_pressure=80.997 | max_pressure=482.772 | min_temperature=265.733 | max_temperature=459.819 | memory_usage.max=1452.31
step.max=349 | t_sim.max=8.725e-05 | t_step.max=1.09226 | min_pressure=78.5526 | max_pressure=482.759 | min_temperature=257.925 | max_temperature=459.815 | memory_usage.max=1452.31
step.max=350 | t_sim.max=8.75e-05 | t_step.max=1.22724 | min_pressure=78.936 | max_pressure=482.747 | min_temperature=254.481 | max_temperature=459.81 | memory_usage.max=1456.44
step.max=351 | t_sim.max=8.775e-05 | t_step.max=1.09419 | min_pressure=83.3306 | max_pressure=482.734 | min_temperature=257.881 | max_temperature=459.806 | memory_usage.max=1461.38
step.max=352 | t_sim.max=8.8e-05 | t_step.max=1.09587 | min_pressure=92.6269 | max_pressure=482.722 | min_temperature=268.949 | max_temperature=459.802 | memory_usage.max=1461.38
step.max=353 | t_sim.max=8.825e-05 | t_step.max=1.09576 | min_pressure=92.3055 | max_pressure=482.709 | min_temperature=286.581 | max_temperature=459.798 | memory_usage.max=1465.38
step.max=354 | t_sim.max=8.85e-05 | t_step.max=1.09451 | min_pressure=87.8016 | max_pressure=482.696 | min_temperature=280.849 | max_temperature=459.795 | memory_usage.max=1465.38
step.max=355 | t_sim.max=8.875e-05 | t_step.max=1.09426 | min_pressure=83.1237 | max_pressure=482.684 | min_temperature=271.708 | max_temperature=459.791 | memory_usage.max=1465.38
step.max=356 | t_sim.max=8.9e-05 | t_step.max=1.09742 | min_pressure=79.1097 | max_pressure=482.671 | min_temperature=261.999 | max_temperature=459.787 | memory_usage.max=1469
step.max=357 | t_sim.max=8.925e-05 | t_step.max=1.09237 | min_pressure=76.9557 | max_pressure=482.659 | min_temperature=254.332 | max_temperature=459.783 | memory_usage.max=1469
step.max=358 | t_sim.max=8.95e-05 | t_step.max=1.09341 | min_pressure=78.0126 | max_pressure=482.646 | min_temperature=251.96 | max_temperature=459.779 | memory_usage.max=1469
step.max=359 | t_sim.max=8.975e-05 | t_step.max=1.09326 | min_pressure=83.4582 | max_pressure=482.634 | min_temperature=257.214 | max_temperature=459.775 | memory_usage.max=1473.12
step.max=360 | t_sim.max=9e-05 | t_step.max=1.09438 | min_pressure=94.1488 | max_pressure=482.621 | min_temperature=270.503 | max_temperature=459.771 | memory_usage.max=1473.12
step.max=361 | t_sim.max=9.025e-05 | t_step.max=1.09378 | min_pressure=90.7832 | max_pressure=482.609 | min_temperature=286.136 | max_temperature=459.768 | memory_usage.max=1473.12
step.max=362 | t_sim.max=9.05e-05 | t_step.max=1.09296 | min_pressure=86.0033 | max_pressure=482.596 | min_temperature=278.027 | max_temperature=459.764 | memory_usage.max=1477.25
step.max=363 | t_sim.max=9.075e-05 | t_step.max=1.0935 | min_pressure=81.1736 | max_pressure=482.584 | min_temperature=268.102 | max_temperature=459.76 | memory_usage.max=1477.25
step.max=364 | t_sim.max=9.1e-05 | t_step.max=1.09394 | min_pressure=77.261 | max_pressure=482.571 | min_temperature=258.036 | max_temperature=459.756 | memory_usage.max=1477.25
step.max=365 | t_sim.max=9.125e-05 | t_step.max=1.09382 | min_pressure=75.5812 | max_pressure=482.559 | min_temperature=250.889 | max_temperature=459.753 | memory_usage.max=1480.38
step.max=366 | t_sim.max=9.15e-05 | t_step.max=1.09337 | min_pressure=77.5397 | max_pressure=482.546 | min_temperature=250.077 | max_temperature=459.749 | memory_usage.max=1480.38
step.max=367 | t_sim.max=9.175e-05 | t_step.max=1.09358 | min_pressure=84.2689 | max_pressure=482.534 | min_temperature=257.587 | max_temperature=459.745 | memory_usage.max=1480.38
step.max=368 | t_sim.max=9.2e-05 | t_step.max=1.09289 | min_pressure=93.6001 | max_pressure=482.522 | min_temperature=273.31 | max_temperature=459.742 | memory_usage.max=1484.5
step.max=369 | t_sim.max=9.225e-05 | t_step.max=1.093 | min_pressure=89.1052 | max_pressure=482.509 | min_temperature=283.764 | max_temperature=459.738 | memory_usage.max=1484.5
step.max=370 | t_sim.max=9.25e-05 | t_step.max=1.10174 | min_pressure=84.0695 | max_pressure=482.497 | min_temperature=274.763 | max_temperature=459.734 | memory_usage.max=1484.5
step.max=371 | t_sim.max=9.275e-05 | t_step.max=1.09307 | min_pressure=79.1644 | max_pressure=482.485 | min_temperature=264.099 | max_temperature=459.731 | memory_usage.max=1490.12
step.max=372 | t_sim.max=9.3e-05 | t_step.max=1.09282 | min_pressure=75.501 | max_pressure=482.472 | min_temperature=253.938 | max_temperature=459.727 | memory_usage.max=1490.12
step.max=373 | t_sim.max=9.325e-05 | t_step.max=1.09284 | min_pressure=74.5081 | max_pressure=482.46 | min_temperature=247.781 | max_temperature=459.724 | memory_usage.max=1491.75
step.max=374 | t_sim.max=9.35e-05 | t_step.max=1.09258 | min_pressure=77.6124 | max_pressure=482.448 | min_temperature=249.05 | max_temperature=459.72 | memory_usage.max=1491.75
step.max=375 | t_sim.max=9.375e-05 | t_step.max=1.09363 | min_pressure=85.8674 | max_pressure=482.435 | min_temperature=259.185 | max_temperature=459.717 | memory_usage.max=1495.44
step.max=376 | t_sim.max=9.4e-05 | t_step.max=1.09314 | min_pressure=92.0808 | max_pressure=482.423 | min_temperature=277.42 | max_temperature=459.713 | memory_usage.max=1495.44
step.max=377 | t_sim.max=9.425e-05 | t_step.max=1.09379 | min_pressure=87.2629 | max_pressure=482.411 | min_temperature=280.967 | max_temperature=459.71 | memory_usage.max=1495.44
step.max=378 | t_sim.max=9.45e-05 | t_step.max=1.09322 | min_pressure=82.009 | max_pressure=482.398 | min_temperature=271.022 | max_temperature=459.706 | memory_usage.max=1499.56
step.max=379 | t_sim.max=9.475e-05 | t_step.max=1.0949 | min_pressure=77.1337 | max_pressure=482.386 | min_temperature=259.741 | max_temperature=459.703 | memory_usage.max=1499.56
step.max=380 | t_sim.max=9.5e-05 | t_step.max=1.09361 | min_pressure=73.9014 | max_pressure=482.374 | min_temperature=249.856 | max_temperature=459.699 | memory_usage.max=1504
step.max=381 | t_sim.max=9.525e-05 | t_step.max=1.09311 | min_pressure=73.8353 | max_pressure=482.362 | min_temperature=245.246 | max_temperature=459.696 | memory_usage.max=1504
step.max=382 | t_sim.max=9.55e-05 | t_step.max=1.09316 | min_pressure=78.339 | max_pressure=482.349 | min_temperature=249.105 | max_temperature=459.692 | memory_usage.max=1504
step.max=383 | t_sim.max=9.575e-05 | t_step.max=1.0933 | min_pressure=88.3569 | max_pressure=482.337 | min_temperature=262.146 | max_temperature=459.689 | memory_usage.max=1508
step.max=384 | t_sim.max=9.6e-05 | t_step.max=1.09287 | min_pressure=90.3852 | max_pressure=482.325 | min_temperature=282.815 | max_temperature=459.686 | memory_usage.max=1508
step.max=385 | t_sim.max=9.625e-05 | t_step.max=1.09418 | min_pressure=85.2517 | max_pressure=482.313 | min_temperature=277.686 | max_temperature=459.682 | memory_usage.max=1508
step.max=386 | t_sim.max=9.65e-05 | t_step.max=1.09377 | min_pressure=79.843 | max_pressure=482.301 | min_temperature=266.794 | max_temperature=459.679 | memory_usage.max=1512.12
step.max=387 | t_sim.max=9.675e-05 | t_step.max=1.09289 | min_pressure=75.1386 | max_pressure=482.289 | min_temperature=255.119 | max_temperature=459.676 | memory_usage.max=1512.12
step.max=388 | t_sim.max=9.7e-05 | t_step.max=1.09443 | min_pressure=72.5559 | max_pressure=482.276 | min_temperature=246.005 | max_temperature=459.672 | memory_usage.max=1516.25
step.max=389 | t_sim.max=9.725e-05 | t_step.max=1.09281 | min_pressure=73.6794 | max_pressure=482.264 | min_temperature=243.557 | max_temperature=459.669 | memory_usage.max=1516.25
step.max=390 | t_sim.max=9.75e-05 | t_step.max=1.1092 | min_pressure=79.8357 | max_pressure=482.252 | min_temperature=250.455 | max_temperature=459.666 | memory_usage.max=1516.25
step.max=391 | t_sim.max=9.775e-05 | t_step.max=1.09391 | min_pressure=91.8427 | max_pressure=482.24 | min_temperature=266.559 | max_temperature=459.663 | memory_usage.max=1519.88
step.max=392 | t_sim.max=9.8e-05 | t_step.max=1.09463 | min_pressure=88.5029 | max_pressure=482.228 | min_temperature=283.468 | max_temperature=459.659 | memory_usage.max=1522.56
step.max=393 | t_sim.max=9.825e-05 | t_step.max=1.09396 | min_pressure=83.08 | max_pressure=482.216 | min_temperature=273.872 | max_temperature=459.656 | memory_usage.max=1522.56
step.max=394 | t_sim.max=9.85e-05 | t_step.max=1.0934 | min_pressure=77.6117 | max_pressure=482.204 | min_temperature=262.104 | max_temperature=459.653 | memory_usage.max=1522.56
step.max=395 | t_sim.max=9.875e-05 | t_step.max=1.09429 | min_pressure=73.2594 | max_pressure=482.192 | min_temperature=250.389 | max_temperature=459.65 | memory_usage.max=1526.69
step.max=396 | t_sim.max=9.9e-05 | t_step.max=1.09362 | min_pressure=71.5797 | max_pressure=482.18 | min_temperature=242.661 | max_temperature=459.647 | memory_usage.max=1526.69
step.max=397 | t_sim.max=9.925e-05 | t_step.max=1.09543 | min_pressure=74.1702 | max_pressure=482.168 | min_temperature=243.004 | max_temperature=459.643 | memory_usage.max=1526.69
step.max=398 | t_sim.max=9.95e-05 | t_step.max=1.09399 | min_pressure=82.2202 | max_pressure=482.156 | min_temperature=253.272 | max_temperature=459.64 | memory_usage.max=1532
step.max=399 | t_sim.max=9.975e-05 | t_step.max=1.09337 | min_pressure=91.5199 | max_pressure=482.144 | min_temperature=272.533 | max_temperature=459.637 | memory_usage.max=1532
step.max=400 | t_sim.max=0.0001 | t_step.max=1.20997 | min_pressure=86.4289 | max_pressure=482.132 | min_temperature=280.217 | max_temperature=459.634 | memory_usage.max=1534.25
step.max=401 | t_sim.max=0.00010025 | t_step.max=1.09446 | min_pressure=80.7675 | max_pressure=482.12 | min_temperature=269.498 | max_temperature=459.631 | memory_usage.max=1539
step.max=402 | t_sim.max=0.0001005 | t_step.max=1.09324 | min_pressure=75.3732 | max_pressure=482.108 | min_temperature=257.031 | max_temperature=459.628 | memory_usage.max=1539.06
step.max=403 | t_sim.max=0.00010075 | t_step.max=1.09337 | min_pressure=71.5974 | max_pressure=482.096 | min_temperature=245.778 | max_temperature=459.625 | memory_usage.max=1539.06
step.max=404 | t_sim.max=0.000101 | t_step.max=1.09294 | min_pressure=71.1043 | max_pressure=482.084 | min_temperature=240.145 | max_temperature=459.621 | memory_usage.max=1543.12
step.max=405 | t_sim.max=0.00010125 | t_step.max=1.09325 | min_pressure=75.4425 | max_pressure=482.072 | min_temperature=243.855 | max_temperature=459.618 | memory_usage.max=1543.12
step.max=406 | t_sim.max=0.0001015 | t_step.max=1.09378 | min_pressure=85.6274 | max_pressure=482.06 | min_temperature=257.709 | max_temperature=459.615 | memory_usage.max=1543.12
step.max=407 | t_sim.max=0.00010175 | t_step.max=1.09392 | min_pressure=89.6142 | max_pressure=482.048 | min_temperature=279.863 | max_temperature=459.612 | memory_usage.max=1547.31
step.max=408 | t_sim.max=0.000102 | t_step.max=1.09437 | min_pressure=84.1667 | max_pressure=482.036 | min_temperature=276.391 | max_temperature=459.609 | memory_usage.max=1547.31
step.max=409 | t_sim.max=0.00010225 | t_step.max=1.09416 | min_pressure=78.3531 | max_pressure=482.025 | min_temperature=264.572 | max_temperature=459.606 | memory_usage.max=1550.44
step.max=410 | t_sim.max=0.0001025 | t_step.max=1.09312 | min_pressure=73.2137 | max_pressure=482.013 | min_temperature=251.729 | max_temperature=459.603 | memory_usage.max=1550.5
step.max=411 | t_sim.max=0.00010275 | t_step.max=1.09331 | min_pressure=70.2819 | max_pressure=482.001 | min_temperature=241.597 | max_temperature=459.6 | memory_usage.max=1554.62
step.max=412 | t_sim.max=0.000103 | t_step.max=1.09401 | min_pressure=71.2794 | max_pressure=481.989 | min_temperature=238.81 | max_temperature=459.597 | memory_usage.max=1554.62
step.max=413 | t_sim.max=0.00010325 | t_step.max=1.09336 | min_pressure=77.634 | max_pressure=481.977 | min_temperature=246.337 | max_temperature=459.594 | memory_usage.max=1554.69
step.max=414 | t_sim.max=0.0001035 | t_step.max=1.0932 | min_pressure=90.1644 | max_pressure=481.965 | min_temperature=263.795 | max_temperature=459.591 | memory_usage.max=1554.69
step.max=415 | t_sim.max=0.00010375 | t_step.max=1.09526 | min_pressure=87.495 | max_pressure=481.954 | min_temperature=282.305 | max_temperature=459.588 | memory_usage.max=1554.69
step.max=416 | t_sim.max=0.000104 | t_step.max=1.09432 | min_pressure=81.7341 | max_pressure=481.942 | min_temperature=271.945 | max_temperature=459.585 | memory_usage.max=1560.31
step.max=417 | t_sim.max=0.00010425 | t_step.max=1.09391 | min_pressure=75.8975 | max_pressure=481.93 | min_temperature=259.156 | max_temperature=459.582 | memory_usage.max=1560.44
step.max=418 | t_sim.max=0.0001045 | t_step.max=1.09344 | min_pressure=71.244 | max_pressure=481.918 | min_temperature=246.438 | max_temperature=459.579 | memory_usage.max=1560.44
step.max=419 | t_sim.max=0.00010475 | t_step.max=1.0939 | min_pressure=69.4612 | max_pressure=481.907 | min_temperature=238.219 | max_temperature=459.576 | memory_usage.max=1563.44
step.max=420 | t_sim.max=0.000105 | t_step.max=1.09451 | min_pressure=72.2599 | max_pressure=481.895 | min_temperature=238.995 | max_temperature=459.573 | memory_usage.max=1563.44
step.max=421 | t_sim.max=0.00010525 | t_step.max=1.09376 | min_pressure=80.8727 | max_pressure=481.883 | min_temperature=250.588 | max_temperature=459.571 | memory_usage.max=1567.44
step.max=422 | t_sim.max=0.0001055 | t_step.max=1.09414 | min_pressure=90.5622 | max_pressure=481.871 | min_temperature=271.612 | max_temperature=459.568 | memory_usage.max=1567.44
step.max=423 | t_sim.max=0.00010575 | t_step.max=1.09442 | min_pressure=85.1668 | max_pressure=481.86 | min_temperature=278.508 | max_temperature=459.565 | memory_usage.max=1567.44
step.max=424 | t_sim.max=0.000106 | t_step.max=1.10058 | min_pressure=79.1675 | max_pressure=481.848 | min_temperature=266.868 | max_temperature=459.562 | memory_usage.max=1571.56
step.max=425 | t_sim.max=0.00010625 | t_step.max=1.09421 | min_pressure=73.4849 | max_pressure=481.836 | min_temperature=253.392 | max_temperature=459.559 | memory_usage.max=1574.31
step.max=426 | t_sim.max=0.0001065 | t_step.max=1.09358 | min_pressure=69.597 | max_pressure=481.825 | min_temperature=241.48 | max_temperature=459.556 | memory_usage.max=1574.62
step.max=427 | t_sim.max=0.00010675 | t_step.max=1.0938 | min_pressure=69.2951 | max_pressure=481.813 | min_temperature=236.045 | max_temperature=459.553 | memory_usage.max=1576.69
step.max=428 | t_sim.max=0.000107 | t_step.max=1.094 | min_pressure=74.1957 | max_pressure=481.801 | min_temperature=240.973 | max_temperature=459.55 | memory_usage.max=1576.69
step.max=429 | t_sim.max=0.00010725 | t_step.max=1.09405 | min_pressure=85.2967 | max_pressure=481.79 | min_temperature=256.698 | max_temperature=459.548 | memory_usage.max=1580.31
step.max=430 | t_sim.max=0.0001075 | t_step.max=1.09466 | min_pressure=88.4174 | max_pressure=481.778 | min_temperature=280.805 | max_temperature=459.545 | memory_usage.max=1580.31
step.max=431 | t_sim.max=0.00010775 | t_step.max=1.09424 | min_pressure=82.6412 | max_pressure=481.767 | min_temperature=274.042 | max_temperature=459.542 | memory_usage.max=1580.31
step.max=432 | t_sim.max=0.000108 | t_step.max=1.09437 | min_pressure=76.5262 | max_pressure=481.755 | min_temperature=261.205 | max_temperature=459.539 | memory_usage.max=1584.38
step.max=433 | t_sim.max=0.00010825 | t_step.max=1.09426 | min_pressure=71.2328 | max_pressure=481.743 | min_temperature=247.52 | max_temperature=459.536 | memory_usage.max=1584.38
step.max=434 | t_sim.max=0.0001085 | t_step.max=1.09719 | min_pressure=68.4359 | max_pressure=481.732 | min_temperature=237.275 | max_temperature=459.534 | memory_usage.max=1584.38
step.max=435 | t_sim.max=0.00010875 | t_step.max=1.09357 | min_pressure=69.9573 | max_pressure=481.72 | min_temperature=235.483 | max_temperature=459.531 | memory_usage.max=1588.38
step.max=436 | t_sim.max=0.000109 | t_step.max=1.09351 | min_pressure=77.2314 | max_pressure=481.709 | min_temperature=244.926 | max_temperature=459.528 | memory_usage.max=1588.38
step.max=437 | t_sim.max=0.00010925 | t_step.max=1.1118 | min_pressure=91.0153 | max_pressure=481.697 | min_temperature=264.615 | max_temperature=459.525 | memory_usage.max=1592.31
step.max=438 | t_sim.max=0.0001095 | t_step.max=1.09545 | min_pressure=86.0393 | max_pressure=481.686 | min_temperature=280.238 | max_temperature=459.522 | memory_usage.max=1593.25
step.max=439 | t_sim.max=0.00010975 | t_step.max=1.09497 | min_pressure=79.9524 | max_pressure=481.674 | min_temperature=268.877 | max_temperature=459.52 | memory_usage.max=1595.25
step.max=440 | t_sim.max=0.00011 | t_step.max=1.09418 | min_pressure=73.8986 | max_pressure=481.663 | min_temperature=255.085 | max_temperature=459.517 | memory_usage.max=1595.25
step.max=441 | t_sim.max=0.00011025 | t_step.max=1.09477 | min_pressure=69.2865 | max_pressure=481.651 | min_temperature=241.891 | max_temperature=459.514 | memory_usage.max=1595.25
step.max=442 | t_sim.max=0.0001105 | t_step.max=1.09439 | min_pressure=67.9394 | max_pressure=481.64 | min_temperature=234.289 | max_temperature=459.511 | memory_usage.max=1600.62
