Running ./shock1d.py

Starting from step 0
--------------------------------------------------------------------------
By default, for Open MPI 4.0 and later, infiniband ports on a device
are not used by default.  The intent is to use UCX for these devices.
You can override this policy by setting the btl_openib_allow_ib MCA parameter
to true.

  Local host:              lassen571
  Local adapter:           mlx5_1
  Local port:              1

--------------------------------------------------------------------------
--------------------------------------------------------------------------
WARNING: There was an error initializing an OpenFabrics device.

  Local host:   lassen571
  Local device: mlx5_1
--------------------------------------------------------------------------
[lassen571:77371] mca_base_component_repository_open: unable to open mca_pml_pami: libpami.so.3: cannot open shared object file: No such file or directory (ignored)
[1613405460.755493] [lassen571:77371:0]         mxm.c:196  MXM  WARN  The 'ulimit -s' on the system is set to 'unlimited'. This may have negative performance implications. Please set the stack size to the default value (10240) 
[lassen571:77371] mca_base_component_repository_open: unable to open mca_coll_ibm: libcollectives.so.3: cannot open shared object file: No such file or directory (ignored)
[lassen571:77371] mca_base_component_repository_open: unable to open mca_osc_pami: libpami.so.3: cannot open shared object file: No such file or directory (ignored)
Shock capturing parameters: alpha 0.2, s0 -11.0, kappa 0.5
Time step estimate 4.2819136230110855e-07

Viscous timestep estimate 2.142807275319523e-07

4482 elements
rank 0: sent all mesh partitions
Making discretization
Initializing soln.
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:289: UserWarning: Logging had to guess units for 'pressure': 'Pa'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:289: UserWarning: Logging had to guess units for 'temperature': 'K'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:244: UserWarning: Logging had to guess units for 'mass': 'kg/m^3'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:244: UserWarning: Logging had to guess units for 'energy': 'J/m^3'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:244: UserWarning: Logging had to guess units for 'momentum': 'kg*m/s/m^3'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
./shock1d.py:333: DeprecationWarning: DGDiscretizationWithBoundaries.order is deprecated, consider using the orders of element groups instead. 'order' will go away in 2021.
  visualizer = make_visualizer(discr, discr.order)
Initialization for Case(y0euler)
===
Num 2d order-1 elements: 4482
Num global elements: 4482
Timestep:        1e-07
Final time:      0.0003
CFL:             1.0
Constant CFL:    False
Initialization:  pseudoY0
EOS:             IdealSingleGas

Stepping.
Status: step=0 t=0
------- P(100, 438)
------- T(298, 450)
------- dt=1e-07 cfl=1.0
------- errors=0.00165, 793, 1.13, 0
building face restriction: start
building face restriction: done
building face restriction: start
building face restriction: done
building face restriction: start
building face restriction: done
building face restriction: start
building face restriction: done
building face restriction: start
building face restriction: done
step.max=0 | t_sim.max=0 | t_step.max=3.51991 | min_pressure=0 | max_pressure=0 | min_temperature=0 | max_temperature=0 | memory_usage.max=833.312
step.max=612 | t_sim.max=6.12e-05 | t_step.max=0.274621 | min_pressure=100 | max_pressure=476.371 | min_temperature=297.995 | max_temperature=459.143 | memory_usage.max=1157.62
step.max=615 | t_sim.max=6.15e-05 | t_step.max=0.273682 | min_pressure=100 | max_pressure=476.343 | min_temperature=297.995 | max_temperature=459.123 | memory_usage.max=1161.5
step.max=618 | t_sim.max=6.18e-05 | t_step.max=0.273771 | min_pressure=100 | max_pressure=476.314 | min_temperature=297.995 | max_temperature=459.102 | memory_usage.max=1163.19
step.max=621 | t_sim.max=6.21e-05 | t_step.max=0.276402 | min_pressure=100 | max_pressure=476.286 | min_temperature=297.995 | max_temperature=459.082 | memory_usage.max=1163.19
step.max=624 | t_sim.max=6.24e-05 | t_step.max=0.273565 | min_pressure=100 | max_pressure=476.257 | min_temperature=297.995 | max_temperature=459.063 | memory_usage.max=1163.19
step.max=627 | t_sim.max=6.27e-05 | t_step.max=0.273283 | min_pressure=100 | max_pressure=476.228 | min_temperature=297.995 | max_temperature=459.043 | memory_usage.max=1163.19
step.max=630 | t_sim.max=6.3e-05 | t_step.max=0.273253 | min_pressure=100 | max_pressure=476.199 | min_temperature=297.995 | max_temperature=459.024 | memory_usage.max=1167.19
step.max=633 | t_sim.max=6.33e-05 | t_step.max=0.273184 | min_pressure=100 | max_pressure=476.169 | min_temperature=297.995 | max_temperature=459.005 | memory_usage.max=1167.19
step.max=636 | t_sim.max=6.36e-05 | t_step.max=0.273337 | min_pressure=100 | max_pressure=476.14 | min_temperature=297.995 | max_temperature=458.986 | memory_usage.max=1167.19
step.max=639 | t_sim.max=6.39e-05 | t_step.max=0.273334 | min_pressure=100 | max_pressure=476.111 | min_temperature=297.995 | max_temperature=458.967 | memory_usage.max=1171.31
step.max=642 | t_sim.max=6.42e-05 | t_step.max=0.273474 | min_pressure=100 | max_pressure=476.081 | min_temperature=297.995 | max_temperature=458.949 | memory_usage.max=1172.94
step.max=645 | t_sim.max=6.45e-05 | t_step.max=0.273289 | min_pressure=100 | max_pressure=476.052 | min_temperature=297.995 | max_temperature=458.931 | memory_usage.max=1173.31
step.max=648 | t_sim.max=6.48e-05 | t_step.max=0.273191 | min_pressure=100 | max_pressure=476.022 | min_temperature=297.995 | max_temperature=458.913 | memory_usage.max=1173.31
step.max=651 | t_sim.max=6.51e-05 | t_step.max=0.273262 | min_pressure=100 | max_pressure=475.992 | min_temperature=297.995 | max_temperature=458.895 | memory_usage.max=1177.94
step.max=654 | t_sim.max=6.54e-05 | t_step.max=0.273333 | min_pressure=100 | max_pressure=475.962 | min_temperature=297.995 | max_temperature=458.877 | memory_usage.max=1177.94
step.max=657 | t_sim.max=6.57e-05 | t_step.max=0.273118 | min_pressure=100 | max_pressure=475.932 | min_temperature=297.995 | max_temperature=458.859 | memory_usage.max=1177.94
step.max=660 | t_sim.max=6.6e-05 | t_step.max=0.273392 | min_pressure=100 | max_pressure=475.902 | min_temperature=297.995 | max_temperature=458.842 | memory_usage.max=1177.94
step.max=663 | t_sim.max=6.63e-05 | t_step.max=0.273226 | min_pressure=100 | max_pressure=475.872 | min_temperature=297.995 | max_temperature=458.825 | memory_usage.max=1177.94
step.max=666 | t_sim.max=6.66e-05 | t_step.max=0.273184 | min_pressure=100 | max_pressure=475.842 | min_temperature=297.995 | max_temperature=458.808 | memory_usage.max=1182
step.max=669 | t_sim.max=6.69e-05 | t_step.max=0.275622 | min_pressure=100 | max_pressure=475.812 | min_temperature=297.995 | max_temperature=458.791 | memory_usage.max=1182
step.max=672 | t_sim.max=6.72e-05 | t_step.max=0.273086 | min_pressure=100 | max_pressure=475.782 | min_temperature=297.995 | max_temperature=458.774 | memory_usage.max=1182
step.max=675 | t_sim.max=6.75e-05 | t_step.max=0.288865 | min_pressure=100 | max_pressure=475.752 | min_temperature=297.995 | max_temperature=458.758 | memory_usage.max=1185.69
step.max=678 | t_sim.max=6.78e-05 | t_step.max=0.273357 | min_pressure=100 | max_pressure=475.722 | min_temperature=297.995 | max_temperature=458.742 | memory_usage.max=1185.69
step.max=681 | t_sim.max=6.81e-05 | t_step.max=0.283673 | min_pressure=100 | max_pressure=475.692 | min_temperature=297.995 | max_temperature=458.725 | memory_usage.max=1185.69
step.max=684 | t_sim.max=6.84e-05 | t_step.max=0.274477 | min_pressure=100 | max_pressure=475.662 | min_temperature=297.995 | max_temperature=458.71 | memory_usage.max=1189.75
step.max=687 | t_sim.max=6.87e-05 | t_step.max=0.274356 | min_pressure=100 | max_pressure=475.631 | min_temperature=297.995 | max_temperature=458.694 | memory_usage.max=1189.75
step.max=690 | t_sim.max=6.9e-05 | t_step.max=0.274251 | min_pressure=100 | max_pressure=475.601 | min_temperature=297.995 | max_temperature=458.678 | memory_usage.max=1189.75
step.max=693 | t_sim.max=6.93e-05 | t_step.max=0.275302 | min_pressure=100 | max_pressure=475.571 | min_temperature=297.995 | max_temperature=458.663 | memory_usage.max=1189.75
step.max=696 | t_sim.max=6.96e-05 | t_step.max=0.273369 | min_pressure=100 | max_pressure=475.541 | min_temperature=297.995 | max_temperature=458.647 | memory_usage.max=1193.88
step.max=699 | t_sim.max=6.99e-05 | t_step.max=0.273974 | min_pressure=100 | max_pressure=475.51 | min_temperature=297.995 | max_temperature=458.632 | memory_usage.max=1193.88
step.max=702 | t_sim.max=7.02e-05 | t_step.max=0.273603 | min_pressure=100 | max_pressure=475.48 | min_temperature=297.995 | max_temperature=458.617 | memory_usage.max=1197.75
step.max=705 | t_sim.max=7.05e-05 | t_step.max=0.281271 | min_pressure=100 | max_pressure=475.45 | min_temperature=297.995 | max_temperature=458.602 | memory_usage.max=1201.56
step.max=708 | t_sim.max=7.08e-05 | t_step.max=0.273215 | min_pressure=100 | max_pressure=475.42 | min_temperature=297.995 | max_temperature=458.587 | memory_usage.max=1201.56
step.max=711 | t_sim.max=7.11e-05 | t_step.max=0.274026 | min_pressure=100 | max_pressure=475.389 | min_temperature=297.995 | max_temperature=458.573 | memory_usage.max=1201.56
step.max=714 | t_sim.max=7.14e-05 | t_step.max=0.273967 | min_pressure=100 | max_pressure=475.359 | min_temperature=297.995 | max_temperature=458.558 | memory_usage.max=1201.56
step.max=717 | t_sim.max=7.17e-05 | t_step.max=0.273839 | min_pressure=100 | max_pressure=475.329 | min_temperature=297.995 | max_temperature=458.544 | memory_usage.max=1202.5
step.max=720 | t_sim.max=7.2e-05 | t_step.max=0.27416 | min_pressure=100 | max_pressure=475.299 | min_temperature=297.995 | max_temperature=458.53 | memory_usage.max=1202.5
step.max=723 | t_sim.max=7.23e-05 | t_step.max=0.273917 | min_pressure=100 | max_pressure=475.269 | min_temperature=297.995 | max_temperature=458.516 | memory_usage.max=1202.5
step.max=726 | t_sim.max=7.26e-05 | t_step.max=0.274019 | min_pressure=100 | max_pressure=475.238 | min_temperature=297.995 | max_temperature=458.502 | memory_usage.max=1206.25
step.max=729 | t_sim.max=7.29e-05 | t_step.max=0.273923 | min_pressure=100 | max_pressure=475.208 | min_temperature=297.995 | max_temperature=458.488 | memory_usage.max=1206.25
step.max=732 | t_sim.max=7.32e-05 | t_step.max=0.273597 | min_pressure=100 | max_pressure=475.178 | min_temperature=297.995 | max_temperature=458.475 | memory_usage.max=1206.25
step.max=735 | t_sim.max=7.35e-05 | t_step.max=0.273873 | min_pressure=100 | max_pressure=475.148 | min_temperature=297.995 | max_temperature=458.461 | memory_usage.max=1209.44
step.max=738 | t_sim.max=7.38e-05 | t_step.max=0.274224 | min_pressure=100 | max_pressure=475.118 | min_temperature=297.995 | max_temperature=458.448 | memory_usage.max=1211.44
step.max=741 | t_sim.max=7.41e-05 | t_step.max=0.273762 | min_pressure=100 | max_pressure=475.088 | min_temperature=297.995 | max_temperature=458.435 | memory_usage.max=1211.81
step.max=744 | t_sim.max=7.44e-05 | t_step.max=0.273923 | min_pressure=100 | max_pressure=475.058 | min_temperature=297.995 | max_temperature=458.422 | memory_usage.max=1213.62
step.max=747 | t_sim.max=7.47e-05 | t_step.max=0.274147 | min_pressure=100 | max_pressure=475.028 | min_temperature=297.995 | max_temperature=458.409 | memory_usage.max=1213.62
step.max=750 | t_sim.max=7.5e-05 | t_step.max=0.392351 | min_pressure=100 | max_pressure=474.998 | min_temperature=297.995 | max_temperature=458.396 | memory_usage.max=1213.62
step.max=753 | t_sim.max=7.53e-05 | t_step.max=0.273883 | min_pressure=100 | max_pressure=474.968 | min_temperature=297.995 | max_temperature=458.383 | memory_usage.max=1220.19
step.max=756 | t_sim.max=7.56e-05 | t_step.max=0.273664 | min_pressure=100 | max_pressure=474.938 | min_temperature=297.995 | max_temperature=458.371 | memory_usage.max=1220.19
step.max=759 | t_sim.max=7.59e-05 | t_step.max=0.274007 | min_pressure=100 | max_pressure=474.908 | min_temperature=297.995 | max_temperature=458.358 | memory_usage.max=1220.19
step.max=762 | t_sim.max=7.62e-05 | t_step.max=0.273741 | min_pressure=100 | max_pressure=474.878 | min_temperature=297.995 | max_temperature=458.346 | memory_usage.max=1220.19
step.max=765 | t_sim.max=7.65e-05 | t_step.max=0.27422 | min_pressure=100 | max_pressure=474.848 | min_temperature=297.995 | max_temperature=458.333 | memory_usage.max=1220.19
step.max=768 | t_sim.max=7.68e-05 | t_step.max=0.273914 | min_pressure=100 | max_pressure=474.818 | min_temperature=297.995 | max_temperature=458.321 | memory_usage.max=1220.19
step.max=771 | t_sim.max=7.71e-05 | t_step.max=0.276757 | min_pressure=100 | max_pressure=474.789 | min_temperature=297.995 | max_temperature=458.309 | memory_usage.max=1224.25
step.max=774 | t_sim.max=7.74e-05 | t_step.max=0.274139 | min_pressure=100 | max_pressure=474.759 | min_temperature=297.995 | max_temperature=458.297 | memory_usage.max=1225.5
step.max=777 | t_sim.max=7.77e-05 | t_step.max=0.273973 | min_pressure=100 | max_pressure=474.729 | min_temperature=297.995 | max_temperature=458.286 | memory_usage.max=1225.5
step.max=780 | t_sim.max=7.8e-05 | t_step.max=0.274138 | min_pressure=100 | max_pressure=474.7 | min_temperature=297.995 | max_temperature=458.274 | memory_usage.max=1225.5
step.max=783 | t_sim.max=7.83e-05 | t_step.max=0.274084 | min_pressure=100 | max_pressure=474.67 | min_temperature=297.995 | max_temperature=458.262 | memory_usage.max=1225.5
step.max=786 | t_sim.max=7.86e-05 | t_step.max=0.273809 | min_pressure=100 | max_pressure=474.64 | min_temperature=297.995 | max_temperature=458.251 | memory_usage.max=1229.56
step.max=789 | t_sim.max=7.89e-05 | t_step.max=0.274312 | min_pressure=100 | max_pressure=474.611 | min_temperature=297.995 | max_temperature=458.239 | memory_usage.max=1229.56
step.max=792 | t_sim.max=7.92e-05 | t_step.max=0.274083 | min_pressure=100 | max_pressure=474.581 | min_temperature=297.995 | max_temperature=458.228 | memory_usage.max=1229.56
step.max=795 | t_sim.max=7.95e-05 | t_step.max=0.274147 | min_pressure=100 | max_pressure=474.552 | min_temperature=297.995 | max_temperature=458.217 | memory_usage.max=1233.69
step.max=798 | t_sim.max=7.98e-05 | t_step.max=0.274308 | min_pressure=100 | max_pressure=474.523 | min_temperature=297.995 | max_temperature=458.206 | memory_usage.max=1233.69
step.max=801 | t_sim.max=8.01e-05 | t_step.max=0.274486 | min_pressure=100 | max_pressure=474.493 | min_temperature=297.995 | max_temperature=458.195 | memory_usage.max=1241.5
step.max=804 | t_sim.max=8.04e-05 | t_step.max=0.274011 | min_pressure=100 | max_pressure=474.464 | min_temperature=297.995 | max_temperature=458.184 | memory_usage.max=1241.5
step.max=807 | t_sim.max=8.07e-05 | t_step.max=0.273822 | min_pressure=100 | max_pressure=474.435 | min_temperature=297.995 | max_temperature=458.173 | memory_usage.max=1241.5
step.max=810 | t_sim.max=8.1e-05 | t_step.max=0.274172 | min_pressure=100 | max_pressure=474.406 | min_temperature=297.995 | max_temperature=458.163 | memory_usage.max=1241.5
step.max=813 | t_sim.max=8.13e-05 | t_step.max=0.27425 | min_pressure=100 | max_pressure=474.376 | min_temperature=297.995 | max_temperature=458.152 | memory_usage.max=1241.5
step.max=816 | t_sim.max=8.16e-05 | t_step.max=0.274353 | min_pressure=100 | max_pressure=474.347 | min_temperature=297.995 | max_temperature=458.141 | memory_usage.max=1242.38
step.max=819 | t_sim.max=8.19e-05 | t_step.max=0.274007 | min_pressure=100 | max_pressure=474.318 | min_temperature=297.995 | max_temperature=458.131 | memory_usage.max=1242.38
step.max=822 | t_sim.max=8.22e-05 | t_step.max=0.273797 | min_pressure=100 | max_pressure=474.289 | min_temperature=297.995 | max_temperature=458.121 | memory_usage.max=1242.38
step.max=825 | t_sim.max=8.25e-05 | t_step.max=0.274359 | min_pressure=100 | max_pressure=474.26 | min_temperature=297.995 | max_temperature=458.11 | memory_usage.max=1242.38
step.max=828 | t_sim.max=8.28e-05 | t_step.max=0.27407 | min_pressure=100 | max_pressure=474.232 | min_temperature=297.995 | max_temperature=458.1 | memory_usage.max=1246.31
step.max=831 | t_sim.max=8.31e-05 | t_step.max=0.273907 | min_pressure=100 | max_pressure=474.203 | min_temperature=297.995 | max_temperature=458.091 | memory_usage.max=1246.31
step.max=834 | t_sim.max=8.34e-05 | t_step.max=0.273995 | min_pressure=100 | max_pressure=474.174 | min_temperature=297.995 | max_temperature=458.081 | memory_usage.max=1246.31
step.max=837 | t_sim.max=8.37e-05 | t_step.max=0.2737 | min_pressure=100 | max_pressure=474.145 | min_temperature=297.995 | max_temperature=458.072 | memory_usage.max=1250.44
step.max=840 | t_sim.max=8.4e-05 | t_step.max=0.273893 | min_pressure=100 | max_pressure=474.117 | min_temperature=297.995 | max_temperature=458.062 | memory_usage.max=1250.44
step.max=843 | t_sim.max=8.43e-05 | t_step.max=0.274021 | min_pressure=100 | max_pressure=474.088 | min_temperature=297.995 | max_temperature=458.053 | memory_usage.max=1250.44
step.max=846 | t_sim.max=8.46e-05 | t_step.max=0.273852 | min_pressure=100 | max_pressure=474.06 | min_temperature=297.995 | max_temperature=458.044 | memory_usage.max=1250.44
step.max=849 | t_sim.max=8.49e-05 | t_step.max=0.273841 | min_pressure=100 | max_pressure=474.031 | min_temperature=297.995 | max_temperature=458.035 | memory_usage.max=1254.56
step.max=852 | t_sim.max=8.52e-05 | t_step.max=0.273775 | min_pressure=100 | max_pressure=474.003 | min_temperature=297.995 | max_temperature=458.026 | memory_usage.max=1258.31
step.max=855 | t_sim.max=8.55e-05 | t_step.max=0.274088 | min_pressure=100 | max_pressure=473.975 | min_temperature=297.995 | max_temperature=458.017 | memory_usage.max=1261.5
step.max=858 | t_sim.max=8.58e-05 | t_step.max=0.274268 | min_pressure=100 | max_pressure=473.946 | min_temperature=297.995 | max_temperature=458.008 | memory_usage.max=1261.5
step.max=861 | t_sim.max=8.61e-05 | t_step.max=0.273852 | min_pressure=100 | max_pressure=473.918 | min_temperature=297.995 | max_temperature=457.999 | memory_usage.max=1261.5
step.max=864 | t_sim.max=8.64e-05 | t_step.max=0.273858 | min_pressure=100 | max_pressure=473.89 | min_temperature=297.995 | max_temperature=457.99 | memory_usage.max=1261.5
step.max=867 | t_sim.max=8.67e-05 | t_step.max=0.273828 | min_pressure=100 | max_pressure=473.862 | min_temperature=297.995 | max_temperature=457.981 | memory_usage.max=1262.81
step.max=870 | t_sim.max=8.7e-05 | t_step.max=0.273888 | min_pressure=100 | max_pressure=473.834 | min_temperature=297.995 | max_temperature=457.972 | memory_usage.max=1262.81
step.max=873 | t_sim.max=8.73e-05 | t_step.max=0.277128 | min_pressure=100 | max_pressure=473.806 | min_temperature=297.995 | max_temperature=457.964 | memory_usage.max=1262.81
step.max=876 | t_sim.max=8.76e-05 | t_step.max=0.274224 | min_pressure=100 | max_pressure=473.778 | min_temperature=297.995 | max_temperature=457.955 | memory_usage.max=1262.81
step.max=879 | t_sim.max=8.79e-05 | t_step.max=0.27369 | min_pressure=100 | max_pressure=473.751 | min_temperature=297.995 | max_temperature=457.946 | memory_usage.max=1266.94
step.max=882 | t_sim.max=8.82e-05 | t_step.max=0.27369 | min_pressure=100 | max_pressure=473.723 | min_temperature=297.995 | max_temperature=457.938 | memory_usage.max=1266.94
step.max=885 | t_sim.max=8.85e-05 | t_step.max=0.273628 | min_pressure=100 | max_pressure=473.695 | min_temperature=297.995 | max_temperature=457.93 | memory_usage.max=1266.94
step.max=888 | t_sim.max=8.88e-05 | t_step.max=0.273428 | min_pressure=100 | max_pressure=473.668 | min_temperature=297.995 | max_temperature=457.921 | memory_usage.max=1271.06
step.max=891 | t_sim.max=8.91e-05 | t_step.max=0.273732 | min_pressure=100 | max_pressure=473.64 | min_temperature=297.995 | max_temperature=457.913 | memory_usage.max=1271.06
step.max=894 | t_sim.max=8.94e-05 | t_step.max=0.279304 | min_pressure=100 | max_pressure=473.613 | min_temperature=297.995 | max_temperature=457.905 | memory_usage.max=1271.06
step.max=897 | t_sim.max=8.97e-05 | t_step.max=0.273752 | min_pressure=100 | max_pressure=473.585 | min_temperature=297.995 | max_temperature=457.896 | memory_usage.max=1274.62
step.max=900 | t_sim.max=9e-05 | t_step.max=0.392477 | min_pressure=100 | max_pressure=473.558 | min_temperature=297.995 | max_temperature=457.888 | memory_usage.max=1274.62
step.max=903 | t_sim.max=9.03e-05 | t_step.max=0.273997 | min_pressure=100 | max_pressure=473.531 | min_temperature=297.995 | max_temperature=457.88 | memory_usage.max=1277.75
step.max=906 | t_sim.max=9.06e-05 | t_step.max=0.273459 | min_pressure=100 | max_pressure=473.503 | min_temperature=297.995 | max_temperature=457.872 | memory_usage.max=1277.75
step.max=909 | t_sim.max=9.09e-05 | t_step.max=0.273614 | min_pressure=100 | max_pressure=473.476 | min_temperature=297.995 | max_temperature=457.864 | memory_usage.max=1277.75
step.max=912 | t_sim.max=9.12e-05 | t_step.max=0.273538 | min_pressure=100 | max_pressure=473.449 | min_temperature=297.995 | max_temperature=457.856 | memory_usage.max=1277.75
step.max=915 | t_sim.max=9.15e-05 | t_step.max=0.273994 | min_pressure=100 | max_pressure=473.422 | min_temperature=297.995 | max_temperature=457.848 | memory_usage.max=1281.88
step.max=918 | t_sim.max=9.18e-05 | t_step.max=0.273506 | min_pressure=100 | max_pressure=473.395 | min_temperature=297.995 | max_temperature=457.841 | memory_usage.max=1281.88
step.max=921 | t_sim.max=9.21e-05 | t_step.max=0.27407 | min_pressure=100 | max_pressure=473.368 | min_temperature=297.995 | max_temperature=457.833 | memory_usage.max=1281.88
step.max=924 | t_sim.max=9.24e-05 | t_step.max=0.282649 | min_pressure=100 | max_pressure=473.342 | min_temperature=297.995 | max_temperature=457.825 | memory_usage.max=1281.88
step.max=927 | t_sim.max=9.27e-05 | t_step.max=0.274436 | min_pressure=100 | max_pressure=473.315 | min_temperature=297.995 | max_temperature=457.817 | memory_usage.max=1286
step.max=930 | t_sim.max=9.3e-05 | t_step.max=0.274676 | min_pressure=100 | max_pressure=473.288 | min_temperature=297.995 | max_temperature=457.81 | memory_usage.max=1286
step.max=933 | t_sim.max=9.33e-05 | t_step.max=0.274111 | min_pressure=100 | max_pressure=473.262 | min_temperature=297.995 | max_temperature=457.802 | memory_usage.max=1286
step.max=936 | t_sim.max=9.36e-05 | t_step.max=0.273921 | min_pressure=100 | max_pressure=473.235 | min_temperature=297.995 | max_temperature=457.795 | memory_usage.max=1290.12
step.max=939 | t_sim.max=9.39e-05 | t_step.max=0.274541 | min_pressure=100 | max_pressure=473.209 | min_temperature=297.995 | max_temperature=457.787 | memory_usage.max=1290.12
step.max=942 | t_sim.max=9.42e-05 | t_step.max=0.27379 | min_pressure=100 | max_pressure=473.182 | min_temperature=297.995 | max_temperature=457.78 | memory_usage.max=1290.12
step.max=945 | t_sim.max=9.45e-05 | t_step.max=0.27433 | min_pressure=100 | max_pressure=473.156 | min_temperature=297.995 | max_temperature=457.772 | memory_usage.max=1293.62
step.max=948 | t_sim.max=9.48e-05 | t_step.max=0.273758 | min_pressure=100 | max_pressure=473.13 | min_temperature=297.995 | max_temperature=457.765 | memory_usage.max=1293.62
step.max=951 | t_sim.max=9.51e-05 | t_step.max=0.274315 | min_pressure=100 | max_pressure=473.104 | min_temperature=297.995 | max_temperature=457.758 | memory_usage.max=1297.75
step.max=954 | t_sim.max=9.54e-05 | t_step.max=0.27412 | min_pressure=100 | max_pressure=473.077 | min_temperature=297.995 | max_temperature=457.75 | memory_usage.max=1297.75
step.max=957 | t_sim.max=9.57e-05 | t_step.max=0.273873 | min_pressure=100 | max_pressure=473.051 | min_temperature=297.995 | max_temperature=457.743 | memory_usage.max=1297.75
step.max=960 | t_sim.max=9.6e-05 | t_step.max=0.274376 | min_pressure=100 | max_pressure=473.025 | min_temperature=297.995 | max_temperature=457.736 | memory_usage.max=1297.75
step.max=963 | t_sim.max=9.63e-05 | t_step.max=0.274411 | min_pressure=100 | max_pressure=472.999 | min_temperature=297.995 | max_temperature=457.729 | memory_usage.max=1297.75
step.max=966 | t_sim.max=9.66e-05 | t_step.max=0.274132 | min_pressure=100 | max_pressure=472.974 | min_temperature=297.995 | max_temperature=457.722 | memory_usage.max=1301.75
step.max=969 | t_sim.max=9.69e-05 | t_step.max=0.273915 | min_pressure=100 | max_pressure=472.948 | min_temperature=297.995 | max_temperature=457.715 | memory_usage.max=1301.75
step.max=972 | t_sim.max=9.72e-05 | t_step.max=0.27389 | min_pressure=100 | max_pressure=472.922 | min_temperature=297.995 | max_temperature=457.708 | memory_usage.max=1304.62
step.max=975 | t_sim.max=9.75e-05 | t_step.max=0.274172 | min_pressure=100 | max_pressure=472.896 | min_temperature=297.995 | max_temperature=457.701 | memory_usage.max=1304.62
step.max=978 | t_sim.max=9.78e-05 | t_step.max=0.274004 | min_pressure=100 | max_pressure=472.871 | min_temperature=297.995 | max_temperature=457.694 | memory_usage.max=1306.69
step.max=981 | t_sim.max=9.81e-05 | t_step.max=0.274142 | min_pressure=100 | max_pressure=472.845 | min_temperature=297.995 | max_temperature=457.687 | memory_usage.max=1306.69
step.max=984 | t_sim.max=9.84e-05 | t_step.max=0.27405 | min_pressure=100 | max_pressure=472.82 | min_temperature=297.995 | max_temperature=457.68 | memory_usage.max=1306.69
step.max=987 | t_sim.max=9.87e-05 | t_step.max=0.274108 | min_pressure=100 | max_pressure=472.794 | min_temperature=297.995 | max_temperature=457.673 | memory_usage.max=1310.75
step.max=990 | t_sim.max=9.9e-05 | t_step.max=0.274199 | min_pressure=100 | max_pressure=472.769 | min_temperature=297.995 | max_temperature=457.666 | memory_usage.max=1310.75
step.max=993 | t_sim.max=9.93e-05 | t_step.max=0.273971 | min_pressure=100 | max_pressure=472.744 | min_temperature=297.995 | max_temperature=457.659 | memory_usage.max=1310.75
step.max=996 | t_sim.max=9.96e-05 | t_step.max=0.274224 | min_pressure=100 | max_pressure=472.718 | min_temperature=297.995 | max_temperature=457.653 | memory_usage.max=1314.12
step.max=999 | t_sim.max=9.99e-05 | t_step.max=0.273737 | min_pressure=100 | max_pressure=472.693 | min_temperature=297.995 | max_temperature=457.646 | memory_usage.max=1314.12
step.max=1002 | t_sim.max=0.0001002 | t_step.max=0.273992 | min_pressure=100 | max_pressure=472.668 | min_temperature=297.995 | max_temperature=457.639 | memory_usage.max=1317.5
step.max=1005 | t_sim.max=0.0001005 | t_step.max=0.274543 | min_pressure=100 | max_pressure=472.643 | min_temperature=297.995 | max_temperature=457.633 | memory_usage.max=1317.5
step.max=1008 | t_sim.max=0.0001008 | t_step.max=0.274446 | min_pressure=100 | max_pressure=472.618 | min_temperature=297.995 | max_temperature=457.626 | memory_usage.max=1321.5
step.max=1011 | t_sim.max=0.0001011 | t_step.max=0.27413 | min_pressure=100 | max_pressure=472.593 | min_temperature=297.995 | max_temperature=457.62 | memory_usage.max=1321.5
step.max=1014 | t_sim.max=0.0001014 | t_step.max=0.273973 | min_pressure=100 | max_pressure=472.568 | min_temperature=297.995 | max_temperature=457.613 | memory_usage.max=1321.5
step.max=1017 | t_sim.max=0.0001017 | t_step.max=0.274207 | min_pressure=100 | max_pressure=472.543 | min_temperature=297.995 | max_temperature=457.607 | memory_usage.max=1321.5
step.max=1020 | t_sim.max=0.000102 | t_step.max=0.274305 | min_pressure=100 | max_pressure=472.519 | min_temperature=297.995 | max_temperature=457.6 | memory_usage.max=1323.62
