Running ./shock1d.py

Starting from step 0
--------------------------------------------------------------------------
By default, for Open MPI 4.0 and later, infiniband ports on a device
are not used by default.  The intent is to use UCX for these devices.
You can override this policy by setting the btl_openib_allow_ib MCA parameter
to true.

  Local host:              lassen408
  Local adapter:           mlx5_1
  Local port:              1

--------------------------------------------------------------------------
--------------------------------------------------------------------------
WARNING: There was an error initializing an OpenFabrics device.

  Local host:   lassen408
  Local device: mlx5_1
--------------------------------------------------------------------------
[lassen408:27076] mca_base_component_repository_open: unable to open mca_pml_pami: libpami.so.3: cannot open shared object file: No such file or directory (ignored)
[1613764090.715776] [lassen408:27076:0]         mxm.c:196  MXM  WARN  The 'ulimit -s' on the system is set to 'unlimited'. This may have negative performance implications. Please set the stack size to the default value (10240) 
[lassen408:27076] mca_base_component_repository_open: unable to open mca_coll_ibm: libcollectives.so.3: cannot open shared object file: No such file or directory (ignored)
[lassen408:27076] mca_base_component_repository_open: unable to open mca_osc_pami: libpami.so.3: cannot open shared object file: No such file or directory (ignored)
Shock capturing parameters: alpha 0.2, s0 -11.0, kappa 0.5
Time step estimate 4.2819136230110855e-07

Viscous timestep estimate 2.142807275319523e-07

4482 elements
rank 0: sent all mesh partitions
Making discretization
Initializing soln.
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:289: UserWarning: Logging had to guess units for 'pressure': 'Pa'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:289: UserWarning: Logging had to guess units for 'temperature': 'K'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:244: UserWarning: Logging had to guess units for 'mass': 'kg/m^3'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:244: UserWarning: Logging had to guess units for 'energy': 'J/m^3'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:244: UserWarning: Logging had to guess units for 'momentum': 'kg*m/s/m^3'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
./shock1d.py:335: DeprecationWarning: DGDiscretizationWithBoundaries.order is deprecated, consider using the orders of element groups instead. 'order' will go away in 2021.
  visualizer = make_visualizer(discr, discr.order)
Initialization for Case(y0euler)
===
Num 2d order-1 elements: 4482
Num global elements: 4482
Timestep:        2e-07
Final time:      0.0003
CFL:             1.0
Constant CFL:    False
Initialization:  pseudoY0
EOS:             IdealSingleGas

Stepping.
Status: step=0 t=0
------- P(100, 438)
------- T(298, 450)
------- dt=2e-07 cfl=1.0
------- errors=0.00165, 793, 1.13, 0
building face restriction: start
building face restriction: done
building face restriction: start
building face restriction: done
building face restriction: start
building face restriction: done
building face restriction: start
building face restriction: done
building face restriction: start
building face restriction: done
step.max=0 | t_sim.max=0 | t_step.max=4.74707 | min_pressure=0 | max_pressure=0 | min_temperature=0 | max_temperature=0 | memory_usage.max=833.125
step.max=312 | t_sim.max=6.24e-05 | t_step.max=1.37552 | min_pressure=100 | max_pressure=476.164 | min_temperature=297.995 | max_temperature=459.05 | memory_usage.max=1518
step.max=313 | t_sim.max=6.26e-05 | t_step.max=1.37506 | min_pressure=100 | max_pressure=476.145 | min_temperature=297.995 | max_temperature=459.037 | memory_usage.max=1518
step.max=314 | t_sim.max=6.28e-05 | t_step.max=1.37479 | min_pressure=100 | max_pressure=476.126 | min_temperature=297.995 | max_temperature=459.024 | memory_usage.max=1520.31
step.max=315 | t_sim.max=6.3e-05 | t_step.max=1.39184 | min_pressure=100 | max_pressure=476.107 | min_temperature=297.995 | max_temperature=459.011 | memory_usage.max=1520.31
step.max=316 | t_sim.max=6.32e-05 | t_step.max=1.37613 | min_pressure=100 | max_pressure=476.088 | min_temperature=297.995 | max_temperature=458.999 | memory_usage.max=1525
step.max=317 | t_sim.max=6.34e-05 | t_step.max=1.37518 | min_pressure=100 | max_pressure=476.068 | min_temperature=297.995 | max_temperature=458.986 | memory_usage.max=1527.25
step.max=318 | t_sim.max=6.36e-05 | t_step.max=1.37899 | min_pressure=100 | max_pressure=476.049 | min_temperature=297.995 | max_temperature=458.973 | memory_usage.max=1527.25
step.max=319 | t_sim.max=6.38e-05 | t_step.max=1.37551 | min_pressure=100 | max_pressure=476.03 | min_temperature=297.995 | max_temperature=458.961 | memory_usage.max=1530.5
step.max=320 | t_sim.max=6.4e-05 | t_step.max=1.37614 | min_pressure=100 | max_pressure=476.01 | min_temperature=297.995 | max_temperature=458.948 | memory_usage.max=1532.81
step.max=321 | t_sim.max=6.42e-05 | t_step.max=1.37576 | min_pressure=100 | max_pressure=475.991 | min_temperature=297.995 | max_temperature=458.936 | memory_usage.max=1532.81
step.max=322 | t_sim.max=6.44e-05 | t_step.max=1.37513 | min_pressure=100 | max_pressure=475.971 | min_temperature=297.995 | max_temperature=458.924 | memory_usage.max=1536.94
step.max=323 | t_sim.max=6.46e-05 | t_step.max=1.3745 | min_pressure=100 | max_pressure=475.952 | min_temperature=297.995 | max_temperature=458.912 | memory_usage.max=1537
step.max=324 | t_sim.max=6.48e-05 | t_step.max=1.37557 | min_pressure=100 | max_pressure=475.932 | min_temperature=297.995 | max_temperature=458.9 | memory_usage.max=1541.12
step.max=325 | t_sim.max=6.5e-05 | t_step.max=1.37881 | min_pressure=100 | max_pressure=475.912 | min_temperature=297.995 | max_temperature=458.888 | memory_usage.max=1541.12
step.max=326 | t_sim.max=6.52e-05 | t_step.max=1.37538 | min_pressure=100 | max_pressure=475.893 | min_temperature=297.995 | max_temperature=458.876 | memory_usage.max=1545
step.max=327 | t_sim.max=6.54e-05 | t_step.max=1.3745 | min_pressure=100 | max_pressure=475.873 | min_temperature=297.995 | max_temperature=458.864 | memory_usage.max=1545.06
step.max=328 | t_sim.max=6.56e-05 | t_step.max=1.37552 | min_pressure=100 | max_pressure=475.853 | min_temperature=297.995 | max_temperature=458.852 | memory_usage.max=1548.88
step.max=329 | t_sim.max=6.58e-05 | t_step.max=1.37515 | min_pressure=100 | max_pressure=475.833 | min_temperature=297.995 | max_temperature=458.84 | memory_usage.max=1548.94
step.max=330 | t_sim.max=6.6e-05 | t_step.max=1.37481 | min_pressure=100 | max_pressure=475.813 | min_temperature=297.995 | max_temperature=458.829 | memory_usage.max=1553.06
step.max=331 | t_sim.max=6.62e-05 | t_step.max=1.37594 | min_pressure=100 | max_pressure=475.794 | min_temperature=297.995 | max_temperature=458.817 | memory_usage.max=1553.12
step.max=332 | t_sim.max=6.64e-05 | t_step.max=1.37512 | min_pressure=100 | max_pressure=475.774 | min_temperature=297.995 | max_temperature=458.806 | memory_usage.max=1557.12
step.max=333 | t_sim.max=6.66e-05 | t_step.max=1.37585 | min_pressure=100 | max_pressure=475.754 | min_temperature=297.995 | max_temperature=458.795 | memory_usage.max=1557.12
step.max=334 | t_sim.max=6.68e-05 | t_step.max=1.37489 | min_pressure=100 | max_pressure=475.734 | min_temperature=297.995 | max_temperature=458.783 | memory_usage.max=1560.44
step.max=335 | t_sim.max=6.7e-05 | t_step.max=1.37559 | min_pressure=100 | max_pressure=475.714 | min_temperature=297.995 | max_temperature=458.772 | memory_usage.max=1560.44
step.max=336 | t_sim.max=6.72e-05 | t_step.max=1.37534 | min_pressure=100 | max_pressure=475.694 | min_temperature=297.995 | max_temperature=458.761 | memory_usage.max=1564.56
step.max=337 | t_sim.max=6.74e-05 | t_step.max=1.37548 | min_pressure=100 | max_pressure=475.674 | min_temperature=297.995 | max_temperature=458.75 | memory_usage.max=1564.56
step.max=338 | t_sim.max=6.76e-05 | t_step.max=1.37537 | min_pressure=100 | max_pressure=475.654 | min_temperature=297.995 | max_temperature=458.739 | memory_usage.max=1568.69
step.max=339 | t_sim.max=6.78e-05 | t_step.max=1.37482 | min_pressure=100 | max_pressure=475.634 | min_temperature=297.995 | max_temperature=458.728 | memory_usage.max=1568.69
step.max=340 | t_sim.max=6.8e-05 | t_step.max=1.37602 | min_pressure=100 | max_pressure=475.614 | min_temperature=297.995 | max_temperature=458.717 | memory_usage.max=1572.25
step.max=341 | t_sim.max=6.82e-05 | t_step.max=1.37604 | min_pressure=100 | max_pressure=475.594 | min_temperature=297.995 | max_temperature=458.707 | memory_usage.max=1572.25
step.max=342 | t_sim.max=6.84e-05 | t_step.max=1.37598 | min_pressure=100 | max_pressure=475.574 | min_temperature=297.995 | max_temperature=458.696 | memory_usage.max=1576.38
step.max=343 | t_sim.max=6.86e-05 | t_step.max=1.37526 | min_pressure=100 | max_pressure=475.554 | min_temperature=297.995 | max_temperature=458.685 | memory_usage.max=1576.38
step.max=344 | t_sim.max=6.88e-05 | t_step.max=1.37542 | min_pressure=100 | max_pressure=475.534 | min_temperature=297.995 | max_temperature=458.675 | memory_usage.max=1580.5
step.max=345 | t_sim.max=6.9e-05 | t_step.max=1.37539 | min_pressure=100 | max_pressure=475.514 | min_temperature=297.995 | max_temperature=458.664 | memory_usage.max=1581.69
step.max=346 | t_sim.max=6.92e-05 | t_step.max=1.37498 | min_pressure=100 | max_pressure=475.494 | min_temperature=297.995 | max_temperature=458.654 | memory_usage.max=1581.69
step.max=347 | t_sim.max=6.94e-05 | t_step.max=1.37502 | min_pressure=100 | max_pressure=475.474 | min_temperature=297.995 | max_temperature=458.644 | memory_usage.max=1584.56
step.max=348 | t_sim.max=6.96e-05 | t_step.max=1.37588 | min_pressure=100 | max_pressure=475.454 | min_temperature=297.995 | max_temperature=458.633 | memory_usage.max=1584.56
step.max=349 | t_sim.max=6.98e-05 | t_step.max=1.37575 | min_pressure=100 | max_pressure=475.434 | min_temperature=297.995 | max_temperature=458.623 | memory_usage.max=1588.69
step.max=350 | t_sim.max=7e-05 | t_step.max=1.50184 | min_pressure=100 | max_pressure=475.414 | min_temperature=297.995 | max_temperature=458.613 | memory_usage.max=1588.69
step.max=351 | t_sim.max=7.02e-05 | t_step.max=1.37364 | min_pressure=100 | max_pressure=475.394 | min_temperature=297.995 | max_temperature=458.603 | memory_usage.max=1600.19
step.max=352 | t_sim.max=7.04e-05 | t_step.max=1.39132 | min_pressure=100 | max_pressure=475.374 | min_temperature=297.995 | max_temperature=458.593 | memory_usage.max=1600.19
step.max=353 | t_sim.max=7.06e-05 | t_step.max=1.37659 | min_pressure=100 | max_pressure=475.353 | min_temperature=297.995 | max_temperature=458.583 | memory_usage.max=1600.25
step.max=354 | t_sim.max=7.08e-05 | t_step.max=1.37589 | min_pressure=100 | max_pressure=475.333 | min_temperature=297.995 | max_temperature=458.573 | memory_usage.max=1600.25
step.max=355 | t_sim.max=7.1e-05 | t_step.max=1.3764 | min_pressure=100 | max_pressure=475.313 | min_temperature=297.995 | max_temperature=458.564 | memory_usage.max=1604.38
step.max=356 | t_sim.max=7.12e-05 | t_step.max=1.37866 | min_pressure=100 | max_pressure=475.293 | min_temperature=297.995 | max_temperature=458.554 | memory_usage.max=1604.38
step.max=357 | t_sim.max=7.14e-05 | t_step.max=1.37537 | min_pressure=100 | max_pressure=475.273 | min_temperature=297.995 | max_temperature=458.544 | memory_usage.max=1607.69
step.max=358 | t_sim.max=7.16e-05 | t_step.max=1.37533 | min_pressure=100 | max_pressure=475.253 | min_temperature=297.995 | max_temperature=458.535 | memory_usage.max=1609.62
step.max=359 | t_sim.max=7.18e-05 | t_step.max=1.37586 | min_pressure=100 | max_pressure=475.233 | min_temperature=297.995 | max_temperature=458.525 | memory_usage.max=1609.62
step.max=360 | t_sim.max=7.2e-05 | t_step.max=1.37543 | min_pressure=100 | max_pressure=475.213 | min_temperature=297.995 | max_temperature=458.516 | memory_usage.max=1613.62
step.max=361 | t_sim.max=7.22e-05 | t_step.max=1.375 | min_pressure=100 | max_pressure=475.193 | min_temperature=297.995 | max_temperature=458.506 | memory_usage.max=1613.62
step.max=362 | t_sim.max=7.24e-05 | t_step.max=1.37531 | min_pressure=100 | max_pressure=475.173 | min_temperature=297.995 | max_temperature=458.497 | memory_usage.max=1615.12
step.max=363 | t_sim.max=7.26e-05 | t_step.max=1.37493 | min_pressure=100 | max_pressure=475.153 | min_temperature=297.995 | max_temperature=458.488 | memory_usage.max=1617.5
step.max=364 | t_sim.max=7.28e-05 | t_step.max=1.37543 | min_pressure=100 | max_pressure=475.133 | min_temperature=297.995 | max_temperature=458.478 | memory_usage.max=1618.31
step.max=365 | t_sim.max=7.3e-05 | t_step.max=1.37557 | min_pressure=100 | max_pressure=475.113 | min_temperature=297.995 | max_temperature=458.469 | memory_usage.max=1618.31
step.max=366 | t_sim.max=7.32e-05 | t_step.max=1.37542 | min_pressure=100 | max_pressure=475.093 | min_temperature=297.995 | max_temperature=458.46 | memory_usage.max=1622.31
step.max=367 | t_sim.max=7.34e-05 | t_step.max=1.37508 | min_pressure=100 | max_pressure=475.073 | min_temperature=297.995 | max_temperature=458.451 | memory_usage.max=1622.31
step.max=368 | t_sim.max=7.36e-05 | t_step.max=1.37429 | min_pressure=100 | max_pressure=475.053 | min_temperature=297.995 | max_temperature=458.442 | memory_usage.max=1626.44
step.max=369 | t_sim.max=7.38e-05 | t_step.max=1.37476 | min_pressure=100 | max_pressure=475.033 | min_temperature=297.995 | max_temperature=458.433 | memory_usage.max=1626.44
step.max=370 | t_sim.max=7.4e-05 | t_step.max=1.37518 | min_pressure=100 | max_pressure=475.013 | min_temperature=297.995 | max_temperature=458.424 | memory_usage.max=1630
step.max=371 | t_sim.max=7.42e-05 | t_step.max=1.37476 | min_pressure=100 | max_pressure=474.993 | min_temperature=297.995 | max_temperature=458.416 | memory_usage.max=1630
step.max=372 | t_sim.max=7.44e-05 | t_step.max=1.37564 | min_pressure=100 | max_pressure=474.973 | min_temperature=297.995 | max_temperature=458.407 | memory_usage.max=1634.12
step.max=373 | t_sim.max=7.46e-05 | t_step.max=1.37449 | min_pressure=100 | max_pressure=474.953 | min_temperature=297.995 | max_temperature=458.398 | memory_usage.max=1634.12
step.max=374 | t_sim.max=7.48e-05 | t_step.max=1.3747 | min_pressure=100 | max_pressure=474.933 | min_temperature=297.995 | max_temperature=458.39 | memory_usage.max=1638.25
step.max=375 | t_sim.max=7.5e-05 | t_step.max=1.37534 | min_pressure=100 | max_pressure=474.913 | min_temperature=297.995 | max_temperature=458.381 | memory_usage.max=1638.25
step.max=376 | t_sim.max=7.52e-05 | t_step.max=1.37457 | min_pressure=100 | max_pressure=474.893 | min_temperature=297.995 | max_temperature=458.373 | memory_usage.max=1641.44
step.max=377 | t_sim.max=7.54e-05 | t_step.max=1.3751 | min_pressure=100 | max_pressure=474.873 | min_temperature=297.995 | max_temperature=458.364 | memory_usage.max=1641.44
step.max=378 | t_sim.max=7.56e-05 | t_step.max=1.37519 | min_pressure=100 | max_pressure=474.853 | min_temperature=297.995 | max_temperature=458.356 | memory_usage.max=1644.81
step.max=379 | t_sim.max=7.58e-05 | t_step.max=1.37537 | min_pressure=100 | max_pressure=474.833 | min_temperature=297.995 | max_temperature=458.347 | memory_usage.max=1644.81
step.max=380 | t_sim.max=7.6e-05 | t_step.max=1.37489 | min_pressure=100 | max_pressure=474.813 | min_temperature=297.995 | max_temperature=458.339 | memory_usage.max=1648.94
step.max=381 | t_sim.max=7.62e-05 | t_step.max=1.38264 | min_pressure=100 | max_pressure=474.794 | min_temperature=297.995 | max_temperature=458.331 | memory_usage.max=1648.94
step.max=382 | t_sim.max=7.64e-05 | t_step.max=1.37547 | min_pressure=100 | max_pressure=474.774 | min_temperature=297.995 | max_temperature=458.322 | memory_usage.max=1653.75
step.max=383 | t_sim.max=7.66e-05 | t_step.max=1.37488 | min_pressure=100 | max_pressure=474.754 | min_temperature=297.995 | max_temperature=458.314 | memory_usage.max=1655.44
step.max=384 | t_sim.max=7.68e-05 | t_step.max=1.37468 | min_pressure=100 | max_pressure=474.734 | min_temperature=297.995 | max_temperature=458.306 | memory_usage.max=1655.44
step.max=385 | t_sim.max=7.7e-05 | t_step.max=1.37551 | min_pressure=100 | max_pressure=474.714 | min_temperature=297.995 | max_temperature=458.298 | memory_usage.max=1658.81
step.max=386 | t_sim.max=7.72e-05 | t_step.max=1.37661 | min_pressure=100 | max_pressure=474.695 | min_temperature=297.995 | max_temperature=458.29 | memory_usage.max=1658.81
step.max=387 | t_sim.max=7.74e-05 | t_step.max=1.37737 | min_pressure=100 | max_pressure=474.675 | min_temperature=297.995 | max_temperature=458.282 | memory_usage.max=1662.94
step.max=388 | t_sim.max=7.76e-05 | t_step.max=1.37535 | min_pressure=100 | max_pressure=474.655 | min_temperature=297.995 | max_temperature=458.274 | memory_usage.max=1665.38
step.max=389 | t_sim.max=7.78e-05 | t_step.max=1.37532 | min_pressure=100 | max_pressure=474.635 | min_temperature=297.995 | max_temperature=458.266 | memory_usage.max=1665.38
step.max=390 | t_sim.max=7.8e-05 | t_step.max=1.39108 | min_pressure=100 | max_pressure=474.616 | min_temperature=297.995 | max_temperature=458.259 | memory_usage.max=1668.12
step.max=391 | t_sim.max=7.82e-05 | t_step.max=1.37637 | min_pressure=100 | max_pressure=474.596 | min_temperature=297.995 | max_temperature=458.251 | memory_usage.max=1671.94
step.max=392 | t_sim.max=7.84e-05 | t_step.max=1.37608 | min_pressure=100 | max_pressure=474.576 | min_temperature=297.995 | max_temperature=458.243 | memory_usage.max=1671.94
step.max=393 | t_sim.max=7.86e-05 | t_step.max=1.37698 | min_pressure=100 | max_pressure=474.557 | min_temperature=297.995 | max_temperature=458.235 | memory_usage.max=1674.69
step.max=394 | t_sim.max=7.88e-05 | t_step.max=1.37583 | min_pressure=100 | max_pressure=474.537 | min_temperature=297.995 | max_temperature=458.228 | memory_usage.max=1677.75
step.max=395 | t_sim.max=7.9e-05 | t_step.max=1.37606 | min_pressure=100 | max_pressure=474.517 | min_temperature=297.995 | max_temperature=458.22 | memory_usage.max=1677.94
step.max=396 | t_sim.max=7.92e-05 | t_step.max=1.37571 | min_pressure=100 | max_pressure=474.498 | min_temperature=297.995 | max_temperature=458.213 | memory_usage.max=1677.94
step.max=397 | t_sim.max=7.94e-05 | t_step.max=1.37561 | min_pressure=100 | max_pressure=474.478 | min_temperature=297.995 | max_temperature=458.205 | memory_usage.max=1681.88
step.max=398 | t_sim.max=7.96e-05 | t_step.max=1.37598 | min_pressure=100 | max_pressure=474.459 | min_temperature=297.995 | max_temperature=458.198 | memory_usage.max=1681.88
step.max=399 | t_sim.max=7.98e-05 | t_step.max=1.3754 | min_pressure=100 | max_pressure=474.439 | min_temperature=297.995 | max_temperature=458.19 | memory_usage.max=1686
step.max=400 | t_sim.max=8e-05 | t_step.max=1.49498 | min_pressure=100 | max_pressure=474.42 | min_temperature=297.995 | max_temperature=458.183 | memory_usage.max=1686
step.max=401 | t_sim.max=8.02e-05 | t_step.max=1.37452 | min_pressure=100 | max_pressure=474.4 | min_temperature=297.995 | max_temperature=458.176 | memory_usage.max=1693.94
step.max=402 | t_sim.max=8.04e-05 | t_step.max=1.37493 | min_pressure=100 | max_pressure=474.381 | min_temperature=297.995 | max_temperature=458.168 | memory_usage.max=1693.94
step.max=403 | t_sim.max=8.06e-05 | t_step.max=1.37464 | min_pressure=100 | max_pressure=474.361 | min_temperature=297.995 | max_temperature=458.161 | memory_usage.max=1693.94
step.max=404 | t_sim.max=8.08e-05 | t_step.max=1.37476 | min_pressure=100 | max_pressure=474.342 | min_temperature=297.995 | max_temperature=458.154 | memory_usage.max=1698.06
step.max=405 | t_sim.max=8.1e-05 | t_step.max=1.37506 | min_pressure=100 | max_pressure=474.322 | min_temperature=297.995 | max_temperature=458.147 | memory_usage.max=1698.06
step.max=406 | t_sim.max=8.12e-05 | t_step.max=1.37546 | min_pressure=100 | max_pressure=474.303 | min_temperature=297.995 | max_temperature=458.14 | memory_usage.max=1702.19
step.max=407 | t_sim.max=8.14e-05 | t_step.max=1.37613 | min_pressure=100 | max_pressure=474.284 | min_temperature=297.995 | max_temperature=458.133 | memory_usage.max=1705.69
step.max=408 | t_sim.max=8.16e-05 | t_step.max=1.37641 | min_pressure=100 | max_pressure=474.264 | min_temperature=297.995 | max_temperature=458.126 | memory_usage.max=1705.69
step.max=409 | t_sim.max=8.18e-05 | t_step.max=1.37515 | min_pressure=100 | max_pressure=474.245 | min_temperature=297.995 | max_temperature=458.119 | memory_usage.max=1709.38
step.max=410 | t_sim.max=8.2e-05 | t_step.max=1.37556 | min_pressure=100 | max_pressure=474.226 | min_temperature=297.995 | max_temperature=458.112 | memory_usage.max=1709.38
step.max=411 | t_sim.max=8.22e-05 | t_step.max=1.37509 | min_pressure=100 | max_pressure=474.207 | min_temperature=297.995 | max_temperature=458.105 | memory_usage.max=1709.38
step.max=412 | t_sim.max=8.24e-05 | t_step.max=1.38303 | min_pressure=100 | max_pressure=474.187 | min_temperature=297.995 | max_temperature=458.098 | memory_usage.max=1709.38
step.max=413 | t_sim.max=8.26e-05 | t_step.max=1.37532 | min_pressure=100 | max_pressure=474.168 | min_temperature=297.995 | max_temperature=458.092 | memory_usage.max=1714.12
step.max=414 | t_sim.max=8.28e-05 | t_step.max=1.37582 | min_pressure=100 | max_pressure=474.149 | min_temperature=297.995 | max_temperature=458.085 | memory_usage.max=1716
step.max=415 | t_sim.max=8.3e-05 | t_step.max=1.37616 | min_pressure=100 | max_pressure=474.13 | min_temperature=297.995 | max_temperature=458.079 | memory_usage.max=1716
step.max=416 | t_sim.max=8.32e-05 | t_step.max=1.37543 | min_pressure=100 | max_pressure=474.111 | min_temperature=297.995 | max_temperature=458.072 | memory_usage.max=1719.62
step.max=417 | t_sim.max=8.34e-05 | t_step.max=1.37513 | min_pressure=100 | max_pressure=474.092 | min_temperature=297.995 | max_temperature=458.066 | memory_usage.max=1719.62
step.max=418 | t_sim.max=8.36e-05 | t_step.max=1.37824 | min_pressure=100 | max_pressure=474.072 | min_temperature=297.995 | max_temperature=458.06 | memory_usage.max=1723.75
step.max=419 | t_sim.max=8.38e-05 | t_step.max=1.37707 | min_pressure=100 | max_pressure=474.053 | min_temperature=297.995 | max_temperature=458.053 | memory_usage.max=1725.5
step.max=420 | t_sim.max=8.4e-05 | t_step.max=1.37632 | min_pressure=100 | max_pressure=474.034 | min_temperature=297.995 | max_temperature=458.047 | memory_usage.max=1725.5
step.max=421 | t_sim.max=8.42e-05 | t_step.max=1.3757 | min_pressure=100 | max_pressure=474.015 | min_temperature=297.995 | max_temperature=458.041 | memory_usage.max=1729
step.max=422 | t_sim.max=8.44e-05 | t_step.max=1.37653 | min_pressure=100 | max_pressure=473.996 | min_temperature=297.995 | max_temperature=458.035 | memory_usage.max=1729
step.max=423 | t_sim.max=8.46e-05 | t_step.max=1.37671 | min_pressure=100 | max_pressure=473.977 | min_temperature=297.995 | max_temperature=458.029 | memory_usage.max=1733.12
step.max=424 | t_sim.max=8.48e-05 | t_step.max=1.37678 | min_pressure=100 | max_pressure=473.959 | min_temperature=297.995 | max_temperature=458.022 | memory_usage.max=1733.12
step.max=425 | t_sim.max=8.5e-05 | t_step.max=1.37597 | min_pressure=100 | max_pressure=473.94 | min_temperature=297.995 | max_temperature=458.016 | memory_usage.max=1738.19
step.max=426 | t_sim.max=8.52e-05 | t_step.max=1.39225 | min_pressure=100 | max_pressure=473.921 | min_temperature=297.995 | max_temperature=458.01 | memory_usage.max=1738.19
step.max=427 | t_sim.max=8.54e-05 | t_step.max=1.37594 | min_pressure=100 | max_pressure=473.902 | min_temperature=297.995 | max_temperature=458.004 | memory_usage.max=1740.44
step.max=428 | t_sim.max=8.56e-05 | t_step.max=1.37564 | min_pressure=100 | max_pressure=473.883 | min_temperature=297.995 | max_temperature=457.998 | memory_usage.max=1742.75
step.max=429 | t_sim.max=8.58e-05 | t_step.max=1.37482 | min_pressure=100 | max_pressure=473.864 | min_temperature=297.995 | max_temperature=457.992 | memory_usage.max=1742.75
step.max=430 | t_sim.max=8.6e-05 | t_step.max=1.3764 | min_pressure=100 | max_pressure=473.846 | min_temperature=297.995 | max_temperature=457.986 | memory_usage.max=1746.88
step.max=431 | t_sim.max=8.62e-05 | t_step.max=1.37574 | min_pressure=100 | max_pressure=473.827 | min_temperature=297.995 | max_temperature=457.98 | memory_usage.max=1746.88
step.max=432 | t_sim.max=8.64e-05 | t_step.max=1.37637 | min_pressure=100 | max_pressure=473.808 | min_temperature=297.995 | max_temperature=457.974 | memory_usage.max=1750.44
step.max=433 | t_sim.max=8.66e-05 | t_step.max=1.37583 | min_pressure=100 | max_pressure=473.789 | min_temperature=297.995 | max_temperature=457.968 | memory_usage.max=1750.44
step.max=434 | t_sim.max=8.68e-05 | t_step.max=1.37523 | min_pressure=100 | max_pressure=473.771 | min_temperature=297.995 | max_temperature=457.963 | memory_usage.max=1754.56
step.max=435 | t_sim.max=8.7e-05 | t_step.max=1.37553 | min_pressure=100 | max_pressure=473.752 | min_temperature=297.995 | max_temperature=457.957 | memory_usage.max=1754.56
step.max=436 | t_sim.max=8.72e-05 | t_step.max=1.37599 | min_pressure=100 | max_pressure=473.734 | min_temperature=297.995 | max_temperature=457.951 | memory_usage.max=1758.69
step.max=437 | t_sim.max=8.74e-05 | t_step.max=1.37623 | min_pressure=100 | max_pressure=473.715 | min_temperature=297.995 | max_temperature=457.945 | memory_usage.max=1758.69
step.max=438 | t_sim.max=8.76e-05 | t_step.max=1.37554 | min_pressure=100 | max_pressure=473.697 | min_temperature=297.995 | max_temperature=457.939 | memory_usage.max=1762.56
step.max=439 | t_sim.max=8.78e-05 | t_step.max=1.37569 | min_pressure=100 | max_pressure=473.678 | min_temperature=297.995 | max_temperature=457.934 | memory_usage.max=1762.56
step.max=440 | t_sim.max=8.8e-05 | t_step.max=1.37554 | min_pressure=100 | max_pressure=473.66 | min_temperature=297.995 | max_temperature=457.928 | memory_usage.max=1766.25
step.max=441 | t_sim.max=8.82e-05 | t_step.max=1.37542 | min_pressure=100 | max_pressure=473.641 | min_temperature=297.995 | max_temperature=457.922 | memory_usage.max=1766.25
step.max=442 | t_sim.max=8.84e-05 | t_step.max=1.37517 | min_pressure=100 | max_pressure=473.623 | min_temperature=297.995 | max_temperature=457.917 | memory_usage.max=1770.38
step.max=443 | t_sim.max=8.86e-05 | t_step.max=1.3789 | min_pressure=100 | max_pressure=473.604 | min_temperature=297.995 | max_temperature=457.911 | memory_usage.max=1770.38
step.max=444 | t_sim.max=8.88e-05 | t_step.max=1.37644 | min_pressure=100 | max_pressure=473.586 | min_temperature=297.995 | max_temperature=457.906 | memory_usage.max=1773.94
step.max=445 | t_sim.max=8.9e-05 | t_step.max=1.37542 | min_pressure=100 | max_pressure=473.568 | min_temperature=297.995 | max_temperature=457.9 | memory_usage.max=1775.94
step.max=446 | t_sim.max=8.92e-05 | t_step.max=1.37497 | min_pressure=100 | max_pressure=473.549 | min_temperature=297.995 | max_temperature=457.894 | memory_usage.max=1775.94
step.max=447 | t_sim.max=8.94e-05 | t_step.max=1.37546 | min_pressure=100 | max_pressure=473.531 | min_temperature=297.995 | max_temperature=457.889 | memory_usage.max=1779.12
step.max=448 | t_sim.max=8.96e-05 | t_step.max=1.37571 | min_pressure=100 | max_pressure=473.513 | min_temperature=297.995 | max_temperature=457.883 | memory_usage.max=1779.12
