Running ./shock1d.py

Starting from step 0
--------------------------------------------------------------------------
By default, for Open MPI 4.0 and later, infiniband ports on a device
are not used by default.  The intent is to use UCX for these devices.
You can override this policy by setting the btl_openib_allow_ib MCA parameter
to true.

  Local host:              lassen408
  Local adapter:           mlx5_1
  Local port:              1

--------------------------------------------------------------------------
--------------------------------------------------------------------------
WARNING: There was an error initializing an OpenFabrics device.

  Local host:   lassen408
  Local device: mlx5_1
--------------------------------------------------------------------------
[lassen408:96652] mca_base_component_repository_open: unable to open mca_pml_pami: libpami.so.3: cannot open shared object file: No such file or directory (ignored)
[1613769725.903792] [lassen408:96652:0]         mxm.c:196  MXM  WARN  The 'ulimit -s' on the system is set to 'unlimited'. This may have negative performance implications. Please set the stack size to the default value (10240) 
[lassen408:96652] mca_base_component_repository_open: unable to open mca_coll_ibm: libcollectives.so.3: cannot open shared object file: No such file or directory (ignored)
[lassen408:96652] mca_base_component_repository_open: unable to open mca_osc_pami: libpami.so.3: cannot open shared object file: No such file or directory (ignored)
Shock capturing parameters: alpha 0.1, s0 -11.0, kappa 0.5
Time step estimate 4.2819136230110855e-07

Viscous timestep estimate 2.856253464975275e-07

4482 elements
rank 0: sent all mesh partitions
Making discretization
Initializing soln.
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:289: UserWarning: Logging had to guess units for 'pressure': 'Pa'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:289: UserWarning: Logging had to guess units for 'temperature': 'K'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:244: UserWarning: Logging had to guess units for 'mass': 'kg/m^3'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:244: UserWarning: Logging had to guess units for 'energy': 'J/m^3'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:244: UserWarning: Logging had to guess units for 'momentum': 'kg*m/s/m^3'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
./shock1d.py:335: DeprecationWarning: DGDiscretizationWithBoundaries.order is deprecated, consider using the orders of element groups instead. 'order' will go away in 2021.
  visualizer = make_visualizer(discr, discr.order)
Initialization for Case(y0euler)
===
Num 2d order-1 elements: 4482
Num global elements: 4482
Timestep:        4e-07
Final time:      0.0003
CFL:             1.0
Constant CFL:    False
Initialization:  pseudoY0
EOS:             IdealSingleGas

Stepping.
Status: step=0 t=0
------- P(100, 438)
------- T(298, 450)
------- dt=4e-07 cfl=1.0
------- errors=0.00165, 793, 1.13, 0
building face restriction: start
building face restriction: done
building face restriction: start
building face restriction: done
building face restriction: start
building face restriction: done
building face restriction: start
building face restriction: done
building face restriction: start
building face restriction: done
step.max=0 | t_sim.max=0 | t_step.max=4.64781 | min_pressure=0 | max_pressure=0 | min_temperature=0 | max_temperature=0 | memory_usage.max=833.125
step.max=121 | t_sim.max=4.84e-05 | t_step.max=1.36493 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1145.94
step.max=122 | t_sim.max=4.88e-05 | t_step.max=1.36551 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1146.5
step.max=123 | t_sim.max=4.92e-05 | t_step.max=1.36453 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1149.31
step.max=124 | t_sim.max=4.96e-05 | t_step.max=1.3656 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1149.38
step.max=125 | t_sim.max=5e-05 | t_step.max=1.36514 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1153.25
step.max=126 | t_sim.max=5.04e-05 | t_step.max=1.36691 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1153.25
step.max=127 | t_sim.max=5.08e-05 | t_step.max=1.38009 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1157.19
step.max=128 | t_sim.max=5.12e-05 | t_step.max=1.36617 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1159.75
step.max=129 | t_sim.max=5.16e-05 | t_step.max=1.36533 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1159.75
step.max=130 | t_sim.max=5.2e-05 | t_step.max=1.36518 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1163.56
step.max=131 | t_sim.max=5.24e-05 | t_step.max=1.36507 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1163.56
step.max=132 | t_sim.max=5.28e-05 | t_step.max=1.36584 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1163.56
step.max=133 | t_sim.max=5.32e-05 | t_step.max=1.36716 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1167.69
step.max=134 | t_sim.max=5.36e-05 | t_step.max=1.36627 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1170.25
step.max=135 | t_sim.max=5.4e-05 | t_step.max=1.36612 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1171.5
step.max=136 | t_sim.max=5.44e-05 | t_step.max=1.36564 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1174.19
step.max=137 | t_sim.max=5.48e-05 | t_step.max=1.36456 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1174.19
step.max=138 | t_sim.max=5.52e-05 | t_step.max=1.36502 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1178.31
step.max=139 | t_sim.max=5.56e-05 | t_step.max=1.37235 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1178.31
step.max=140 | t_sim.max=5.6e-05 | t_step.max=1.36606 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1183.12
step.max=141 | t_sim.max=5.64e-05 | t_step.max=1.36511 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1183.5
step.max=142 | t_sim.max=5.68e-05 | t_step.max=1.36507 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1185.56
step.max=143 | t_sim.max=5.72e-05 | t_step.max=1.3645 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1185.56
step.max=144 | t_sim.max=5.76e-05 | t_step.max=1.36532 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1189.19
step.max=145 | t_sim.max=5.8e-05 | t_step.max=1.36454 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1189.19
step.max=146 | t_sim.max=5.84e-05 | t_step.max=1.36729 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1193.25
step.max=147 | t_sim.max=5.88e-05 | t_step.max=1.36592 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1193.25
step.max=148 | t_sim.max=5.92e-05 | t_step.max=1.36559 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1196.81
step.max=149 | t_sim.max=5.96e-05 | t_step.max=1.36517 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1196.81
step.max=150 | t_sim.max=6e-05 | t_step.max=1.36541 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1200.69
step.max=151 | t_sim.max=6.04e-05 | t_step.max=1.36438 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1200.69
step.max=152 | t_sim.max=6.08e-05 | t_step.max=1.3644 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1204.81
step.max=153 | t_sim.max=6.12e-05 | t_step.max=1.36426 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1204.81
step.max=154 | t_sim.max=6.16e-05 | t_step.max=1.36685 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1208.94
step.max=155 | t_sim.max=6.2e-05 | t_step.max=1.36463 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1212.25
step.max=156 | t_sim.max=6.24e-05 | t_step.max=1.3651 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1212.31
step.max=157 | t_sim.max=6.28e-05 | t_step.max=1.36541 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1215.5
step.max=158 | t_sim.max=6.32e-05 | t_step.max=1.36516 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1215.5
step.max=159 | t_sim.max=6.36e-05 | t_step.max=1.36462 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1219.62
step.max=160 | t_sim.max=6.4e-05 | t_step.max=1.36486 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1219.62
step.max=161 | t_sim.max=6.44e-05 | t_step.max=1.36471 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1223.69
step.max=162 | t_sim.max=6.48e-05 | t_step.max=1.37218 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1223.69
step.max=163 | t_sim.max=6.52e-05 | t_step.max=1.36468 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1227.81
step.max=164 | t_sim.max=6.56e-05 | t_step.max=1.38176 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1229.69
step.max=165 | t_sim.max=6.6e-05 | t_step.max=1.36579 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1231.38
step.max=166 | t_sim.max=6.64e-05 | t_step.max=1.36489 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1231.38
step.max=167 | t_sim.max=6.68e-05 | t_step.max=1.3647 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1235.44
step.max=168 | t_sim.max=6.72e-05 | t_step.max=1.36527 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1235.44
step.max=169 | t_sim.max=6.76e-05 | t_step.max=1.36613 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1235.44
step.max=170 | t_sim.max=6.8e-05 | t_step.max=1.36838 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1239.56
step.max=171 | t_sim.max=6.84e-05 | t_step.max=1.3655 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1243.38
step.max=172 | t_sim.max=6.88e-05 | t_step.max=1.36513 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1244.81
step.max=173 | t_sim.max=6.92e-05 | t_step.max=1.36611 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1244.81
step.max=174 | t_sim.max=6.96e-05 | t_step.max=1.36511 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1248.81
step.max=175 | t_sim.max=7e-05 | t_step.max=1.36502 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1248.81
step.max=176 | t_sim.max=7.04e-05 | t_step.max=1.36647 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1252.94
step.max=177 | t_sim.max=7.08e-05 | t_step.max=1.36603 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1252.94
step.max=178 | t_sim.max=7.12e-05 | t_step.max=1.36532 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1252.94
step.max=179 | t_sim.max=7.16e-05 | t_step.max=1.36576 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1257.06
step.max=180 | t_sim.max=7.2e-05 | t_step.max=1.36508 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1260.88
step.max=181 | t_sim.max=7.24e-05 | t_step.max=1.36484 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1260.88
step.max=182 | t_sim.max=7.28e-05 | t_step.max=1.36478 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1263.62
step.max=183 | t_sim.max=7.32e-05 | t_step.max=1.36462 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1263.62
step.max=184 | t_sim.max=7.36e-05 | t_step.max=1.36641 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1267.75
step.max=185 | t_sim.max=7.4e-05 | t_step.max=1.36526 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1267.75
step.max=186 | t_sim.max=7.44e-05 | t_step.max=1.36577 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1271.81
step.max=187 | t_sim.max=7.48e-05 | t_step.max=1.36523 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1271.81
step.max=188 | t_sim.max=7.52e-05 | t_step.max=1.36733 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1275.88
step.max=189 | t_sim.max=7.56e-05 | t_step.max=1.36634 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1277.56
step.max=190 | t_sim.max=7.6e-05 | t_step.max=1.36554 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1278.69
step.max=191 | t_sim.max=7.64e-05 | t_step.max=1.36567 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1282
step.max=192 | t_sim.max=7.68e-05 | t_step.max=1.36509 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1282
step.max=193 | t_sim.max=7.72e-05 | t_step.max=1.36509 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1286.12
step.max=194 | t_sim.max=7.76e-05 | t_step.max=1.36554 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1286.12
step.max=195 | t_sim.max=7.8e-05 | t_step.max=1.36433 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1286.12
step.max=196 | t_sim.max=7.84e-05 | t_step.max=1.36469 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1290.25
step.max=197 | t_sim.max=7.88e-05 | t_step.max=1.3704 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1290.25
step.max=198 | t_sim.max=7.92e-05 | t_step.max=1.36491 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1295.88
step.max=199 | t_sim.max=7.96e-05 | t_step.max=1.36535 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1295.88
step.max=200 | t_sim.max=8e-05 | t_step.max=1.48345 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1298.62
step.max=201 | t_sim.max=8.04e-05 | t_step.max=1.38064 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1303.94
step.max=202 | t_sim.max=8.08e-05 | t_step.max=1.36654 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1307.75
step.max=203 | t_sim.max=8.12e-05 | t_step.max=1.36566 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1307.75
step.max=204 | t_sim.max=8.16e-05 | t_step.max=1.36539 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1307.75
step.max=205 | t_sim.max=8.2e-05 | t_step.max=1.36811 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1310.88
step.max=206 | t_sim.max=8.24e-05 | t_step.max=1.36687 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1310.88
step.max=207 | t_sim.max=8.28e-05 | t_step.max=1.3662 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1314.5
step.max=208 | t_sim.max=8.32e-05 | t_step.max=1.36559 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1314.5
step.max=209 | t_sim.max=8.36e-05 | t_step.max=1.36662 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1318.12
step.max=210 | t_sim.max=8.4e-05 | t_step.max=1.36578 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1318.12
step.max=211 | t_sim.max=8.44e-05 | t_step.max=1.36582 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1318.12
step.max=212 | t_sim.max=8.48e-05 | t_step.max=1.36638 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1322.25
step.max=213 | t_sim.max=8.52e-05 | t_step.max=1.36751 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1322.25
step.max=214 | t_sim.max=8.56e-05 | t_step.max=1.36727 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1327.06
step.max=215 | t_sim.max=8.6e-05 | t_step.max=1.36625 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1328.88
step.max=216 | t_sim.max=8.64e-05 | t_step.max=1.36593 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1328.88
step.max=217 | t_sim.max=8.68e-05 | t_step.max=1.36578 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1328.88
step.max=218 | t_sim.max=8.72e-05 | t_step.max=1.36594 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1333
step.max=219 | t_sim.max=8.76e-05 | t_step.max=1.36521 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1333
step.max=220 | t_sim.max=8.8e-05 | t_step.max=1.36627 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1337.12
step.max=221 | t_sim.max=8.84e-05 | t_step.max=1.36675 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1339.62
step.max=222 | t_sim.max=8.88e-05 | t_step.max=1.36628 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1340.81
step.max=223 | t_sim.max=8.92e-05 | t_step.max=1.36595 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1340.81
step.max=224 | t_sim.max=8.96e-05 | t_step.max=1.36566 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1344.81
step.max=225 | t_sim.max=9e-05 | t_step.max=1.36575 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1344.81
step.max=226 | t_sim.max=9.04e-05 | t_step.max=1.36585 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1348.94
step.max=227 | t_sim.max=9.08e-05 | t_step.max=1.37295 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1348.94
step.max=228 | t_sim.max=9.12e-05 | t_step.max=1.36574 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1354.25
step.max=229 | t_sim.max=9.16e-05 | t_step.max=1.36631 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1355.44
step.max=230 | t_sim.max=9.2e-05 | t_step.max=1.36616 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1355.44
step.max=231 | t_sim.max=9.24e-05 | t_step.max=1.36594 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1358.88
step.max=232 | t_sim.max=9.28e-05 | t_step.max=1.36521 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1358.88
step.max=233 | t_sim.max=9.32e-05 | t_step.max=1.36584 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1363
step.max=234 | t_sim.max=9.36e-05 | t_step.max=1.36802 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1363
step.max=235 | t_sim.max=9.4e-05 | t_step.max=1.36521 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1367.12
step.max=236 | t_sim.max=9.44e-05 | t_step.max=1.3663 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1367.12
step.max=237 | t_sim.max=9.48e-05 | t_step.max=1.36593 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1370.75
step.max=238 | t_sim.max=9.52e-05 | t_step.max=1.36558 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1370.75
step.max=239 | t_sim.max=9.56e-05 | t_step.max=1.36573 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1374.88
step.max=240 | t_sim.max=9.6e-05 | t_step.max=1.38144 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1374.88
step.max=241 | t_sim.max=9.64e-05 | t_step.max=1.36622 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1378.06
step.max=242 | t_sim.max=9.68e-05 | t_step.max=1.36724 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1381.56
step.max=243 | t_sim.max=9.72e-05 | t_step.max=1.36703 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1382.88
step.max=244 | t_sim.max=9.76e-05 | t_step.max=1.36709 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1384.31
step.max=245 | t_sim.max=9.8e-05 | t_step.max=1.36683 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1384.31
step.max=246 | t_sim.max=9.84e-05 | t_step.max=1.36629 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1388.44
step.max=247 | t_sim.max=9.88e-05 | t_step.max=1.36606 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1388.44
step.max=248 | t_sim.max=9.92e-05 | t_step.max=1.36566 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1392.56
step.max=249 | t_sim.max=9.96e-05 | t_step.max=1.36584 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1392.56
step.max=250 | t_sim.max=0.0001 | t_step.max=1.36573 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1396.38
step.max=251 | t_sim.max=0.0001004 | t_step.max=1.36652 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1396.38
step.max=252 | t_sim.max=0.0001008 | t_step.max=1.36628 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1399.56
step.max=253 | t_sim.max=0.0001012 | t_step.max=1.36597 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1399.56
step.max=254 | t_sim.max=0.0001016 | t_step.max=1.3665 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1403.69
step.max=255 | t_sim.max=0.000102 | t_step.max=1.36598 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1403.69
step.max=256 | t_sim.max=0.0001024 | t_step.max=1.37271 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1407.81
step.max=257 | t_sim.max=0.0001028 | t_step.max=1.36539 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1410.75
step.max=258 | t_sim.max=0.0001032 | t_step.max=1.367 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1411.44
step.max=259 | t_sim.max=0.0001036 | t_step.max=1.36573 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1413.94
step.max=260 | t_sim.max=0.000104 | t_step.max=1.3662 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1413.94
step.max=261 | t_sim.max=0.0001044 | t_step.max=1.36512 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1417.88
step.max=262 | t_sim.max=0.0001048 | t_step.max=1.36533 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1417.88
step.max=263 | t_sim.max=0.0001052 | t_step.max=1.36581 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1422
step.max=264 | t_sim.max=0.0001056 | t_step.max=1.36788 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1422
